t,x,y,z
0.0,30.0,10.0,
0.25,27.799622071601156,9.992772841750362,
0.5,25.754948656637488,9.970745088641099,
0.75,23.850827401372023,9.933428428050776,
1.0,22.07482951978436,9.880387394045425,
1.25,20.416717209063332,9.811255005201705,
1.5,18.86801550661579,9.72574987666662,
1.75,17.421661579943567,9.623694518752526,
2.0,16.071712588741207,9.505034098767009,
2.25,14.81309852667366,9.36985496447222,
2.5,13.641411072132822,9.218401795942928,
2.75,12.552722527804189,9.051092219258653,
3.0,11.543431579895525,8.868527406497751,
3.25,10.61013418509155,8.671497396030652,
3.5,9.749519123540342,8.460979848845922,
3.75,8.958288232046213,8.238131445446673,
4.0,8.23310106872734,8.004271453854104,
4.25,7.570543319672581,7.7608578513096225,
4.5,6.967117155063603,7.5094568930646055,
4.75,6.419250763937493,7.251707771854062,
5.0,5.923323221442356,6.989284386303964,
5.25,5.475700287203754,6.723856579013956,
5.5,5.072776405067111,6.457053130924946,
5.75,4.711018460229417,6.190428494052364,
6.0,4.38700746139002,5.925434828663924,
6.25,4.0974752371032785,5.6634002802949235,
6.5,3.8393342434749855,5.4055138574317425,
6.75,3.6096995901597086,5.152816727363137,
7.0,3.4059032181380924,4.906199346864424,
7.25,3.2255008517251733,4.666403598168712,
7.5,3.0662725494793293,4.434028795291705,
7.75,2.926218334453079,4.209540765338524,
8.0,2.8035498538156087,3.993282830889154,
8.25,2.696679422453768,3.7854879937598342,
8.5,2.6042073918077255,3.5862915693772712,
8.75,2.524908719253041,3.3957437371489654,
9.0,2.4577194216690277,3.213821650185782,
9.25,2.4017233876018116,3.0404407780492355,
9.5,2.3561399120613613,2.8754653400811625,
9.75,2.320312199873578,2.7187177449289885,
10.0,2.293696978023835,2.5699870032265224,
10.25,2.275855236512069,2.429036122316361,
10.5,2.26644419095505,2.295608553787637,
10.75,2.265210373671686,2.169433736637878,
11.0,2.2719838296863557,2.050231816156021,
11.25,2.2866734240809,1.9377176608286695,
11.5,2.309263060863979,1.8316041870731405,
11.75,2.3398088592787043,1.7316051232264793,
12.0,2.3784371876494985,1.6374372770365133,
12.25,2.425343454654286,1.5488223529242768,
12.5,2.4807916328561768,1.4654883966062184,
12.75,2.5451144799973675,1.3871709384334867,
13.0,2.6187142905969156,1.3136138297325286,
13.25,2.7020642474967813,1.244569870294787,
13.5,2.79571025171045,1.1798012384011085,
13.75,2.9002731654922247,1.1190797522613916,
14.0,3.01645141864925,1.0621869946826152,
14.25,3.1450239461979534,1.008914338984592,
14.5,3.2868533174881196,0.9590628770596901,
14.75,3.4428889711496025,0.9124432631595794,
15.0,3.6141705102178134,0.8688755130561987,
15.25,3.801830933496319,0.8281887556907137,
15.5,4.0070995780942855,0.7902209424505691,
15.75,4.231304644857446,0.7548185267779294,
16.0,4.475875204920616,0.7218361313620552,
16.25,4.74234257516347,0.6911362191598712,
16.5,5.032340441161595,0.6625887327594558,
16.75,5.347603644086294,0.6360707276887398,
17.0,5.689965632258453,0.6114660335571833,
17.25,6.061353881225612,0.588664905199086,
17.5,6.463782923410682,0.5675636803621327,
17.75,6.899344743174532,0.5480644485395,
18.0,7.370196370754659,0.5300747407439521,
18.25,7.878543918049128,0.513507227878792,
18.5,8.426622430789179,0.498279421190023,
18.75,9.016672103886808,0.4843134076280282,
19.0,9.650909769685969,0.47153559066946676,
19.25,10.331495660552754,0.45987644746148254,
19.5,11.060495550266664,0.44927030430310294,
19.75,11.839838243469417,0.4396551285630754,
20.0,12.67126833489204,0.430972328965042,
20.25,13.55629530472922,0.4231665767221514,
20.5,14.49613926276041,0.41618563614895004,
20.75,15.491674532948668,0.40998020770364085,
21.0,16.543372463202594,0.4045037822631921,
21.25,17.65124502253625,0.39971250451331075,
21.5,18.81479121684631,0.39556504446829693,
21.75,20.032948446381045,0.39202247705945753,
22.0,21.30405118382871,0.3890481674557644,
22.25,22.625799524527693,0.38660766308117606,
22.5,23.995239653545077,0.38466858925521996,
22.75,25.408758443533234,0.3832005475596293,
23.0,26.86209449170506,0.3821750219945637,
23.25,28.350365923800744,0.38156528438215714,
23.5,29.868116120280902,0.3813463045583873,
23.75,31.40937706933485,0.38149466288120826,
24.0,32.96774892427198,0.3819884652405927,
24.25,34.53649402795564,0.3828072608206118,
24.5,36.108642869066934,0.3839319626452193,
24.75,37.677108017314545,0.38534477020831576,
25.0,39.2348024898377,0.3870290952921812,
25.25,40.7747582655024,0.38896948989634544,
25.5,42.29024075799991,0.39115157705154446,
25.75,43.77485518718351,0.39356198556682115,
26.0,45.22264163159246,0.39618828565177533,
26.25,46.62815567010229,0.39901892887566537,
26.5,47.986532784615434,0.40204319047389764,
26.75,49.293535145593495,0.4052511145858769,
27.0,50.54558082247257,0.40863346234620107,
27.25,51.739755669872146,0.41218166275995294,
27.5,52.87380888055538,0.41588776625190654,
27.75,53.94613444238873,0.4197444009817617,
28.0,54.95574024006376,0.4237447315977719,
28.25,55.902207068550894,0.4278824207982539,
28.5,56.78564036494238,0.4321515930102209,
28.75,57.606616915771916,0.43654680014971853,
29.0,58.36612808725697,0.4410629902806543,
29.25,59.065522595349314,0.44569547773396245,
29.5,59.70644975116909,0.45043991545411133,
29.75,60.290804816445025,0.4552922691773924,
30.0,60.82067744714043,0.460248793416876,
30.25,61.298304090275245,0.4653060090573666,
30.5,61.72602475374053,0.4704606825336491,
30.75,62.10624443260099,0.47570980650946904,
31.0,62.44139935489674,0.48105058184305594,
31.25,62.73392779876674,0.4864804009513965,
31.5,62.98624545284829,0.49199683230103686,
31.75,63.200724978298,0.4975976060042013,
32.0,63.379679373951035,0.503280600519016,
32.25,63.52534890251266,0.5090438302282161,
32.5,63.63989101814685,0.5148854340310446,
32.75,63.72537308431583,0.5208036646878794,
33.0,63.783767436604,0.5267968789415047,
33.25,63.816948379408196,0.5328635284419186,
33.5,63.82669094368551,0.5390021512352525,
33.75,63.81467104951366,0.5452113638562821,
34.0,63.78246663351667,0.551489854191206,
34.25,63.731559819733334,0.5578363746971654,
34.5,63.66333981525647,0.5642497360810521,
34.75,63.57910624080991,0.5707288015368018,
35.0,63.48007284258194,0.5772724814401557,
35.25,63.36737149668428,0.5838797283521074,
35.5,63.24205640809005,0.5905495323318964,
35.75,63.105108375500826,0.5972809166081906,
36.0,62.957438993592454,0.6040729336570981,
36.25,62.79989466646626,0.6109246617327176,
36.5,62.63326078888326,0.6178352013136944,
36.75,62.45826590703234,0.6248036716856988,
37.0,62.275585301483915,0.6318292082864605,
37.25,62.08584471563967,0.6389109598722644,
37.5,61.889623818958114,0.6460480859938356,
37.75,61.687459478218614,0.6532397546690465,
38.0,61.479848853291614,0.6604851402119596,
38.25,61.26725233388219,0.667783421177704,
38.5,61.05009631109298,0.6751337784243456,
38.75,60.828775664757465,0.6825353934996359,
39.0,60.60365617715963,0.689987446974724,
39.25,60.37507676402389,0.6974891169367138,
39.5,60.14335154002811,0.7050395776058682,
39.75,59.90877172580571,0.7126379980746271,
40.0,59.67160741430701,0.72028354114325,
40.25,59.432109217562335,0.7279753622209278,
40.5,59.19050981387856,0.7357126082633647,
40.75,58.94702533671017,0.743494416880979,
41.0,58.701856642257255,0.7513199155400921,
41.25,58.45519053049041,0.7591882207260945,
41.5,58.20720084103944,0.767098437238418,
41.75,57.95804946463937,0.7750496575441038,
42.0,57.70788727194067,0.7830409611956,
42.25,57.45685496927804,0.7910714143003145,
42.5,57.20508389099217,0.7991400690294514,
42.75,56.95269673530595,0.807245963160935,
43.0,56.699808215995795,0.8153881197415733,
43.25,56.44652567713019,0.8235655467409249,
43.5,56.19294966109773,0.8317772367467966,
43.75,55.93917442280958,0.8400221667234313,
44.0,55.685288404858525,0.8482992978026589,
44.25,55.43137467471604,0.8566075751118049,
44.5,55.17751132591222,0.8649459276391767,
44.75,54.923771845143555,0.8733132681379506,
45.0,54.67022544780665,0.8817084930682437,
45.25,54.41693739323227,0.890130482562944,
45.5,54.163969268924234,0.8985781004319149,
45.75,53.91137925365835,0.9070501941911702,
46.0,53.659222355922104,0.9155455951379778,
46.25,53.407550635771024,0.9240631184449329,
46.5,53.15641341124955,0.932601563274769,
46.75,52.905857448139365,0.9411597129236415,
47.0,52.655927131798386,0.9497363350006203,
47.25,52.406664619853615,0.9583301816511229,
47.5,52.15810998346878,0.9669399898036537,
47.75,51.91030136163172,0.9755644813654402,
48.0,51.66327507277885,0.9842023635372139,
48.25,51.41706573099664,0.9928523291129563,
48.5,51.1717063491566,1.0015130568177262,
48.75,50.92722843749083,1.0101832116531952,
49.0,50.683662096392354,1.0188614452584441,
49.25,50.44103610154267,1.0275463962958242,
49.5,50.199377979468785,1.036236690871691,
49.75,49.95871407163189,1.044930943001818,
50.0,49.71906959391764,1.0536277550951407,
50.25,49.480468721677845,1.0623257183341774,
50.5,49.24293463061828,1.0710234132323346,
50.75,49.006489551453946,1.0797194101411747,
51.0,48.771154816553064,1.0884122697964267,
51.25,48.536950905577136,1.0971005438684178,
51.5,48.303897489648286,1.1057827755211913,
51.75,48.072013472496856,1.1144574999891783,
52.0,47.84131702704238,1.1231232451802928,
52.25,47.611825625861044,1.1317785323143221,
52.5,47.38355606424471,1.1404218766041394,
52.75,47.15652450040023,1.149051787852163,
53.0,46.930746489034114,1.1576667710861057,
53.25,46.70623699768694,1.1662653272847843,
53.5,46.48301043294188,1.1748459540642313,
53.75,46.26108066210888,1.1834071463909581,
54.0,46.04046103535694,1.1919473972953847,
54.25,45.82116440733587,1.2004651985917765,
54.5,45.60320315732877,1.2089590416110345,
54.75,45.386589206976524,1.217427417952681,
55.0,45.17133403461562,1.2258688202623802,
55.25,44.95744868527651,1.234281743041306,
55.5,44.744943790958025,1.2426646833904755,
55.75,44.533829593463516,1.2510161417415437,
56.0,44.32411594727993,1.2593346227172248,
56.25,44.1158123351718,1.2676186359141668,
56.5,43.90892787924479,1.275866696717177,
56.75,43.703471352459815,1.28407732710958,
57.0,43.49945119015023,1.292249056482946,
57.25,43.29687550109449,1.3003804224494413,
57.5,43.095752077696716,1.3084699716600425,
57.75,42.89608840482775,1.3165162606318628,
58.0,42.69789166687904,1.3245178565878322,
58.25,42.50116875264561,1.3324733383114438,
58.5,42.30592626891134,1.3403812969252888,
58.75,42.11217055079844,1.3482403366925595,
59.0,41.91990766327398,1.3560490758846657,
59.25,41.729143410068495,1.3638061475836851,
59.5,41.5398833398193,1.371510200501665,
59.75,41.35213275224011,1.379159899791898,
60.0,41.16589670422083,1.3867539278524104,
60.25,40.981180015761446,1.39429098512191,
60.5,40.797987275643905,1.4017697908684337,
60.75,40.616322846745966,1.4091890839709351,
61.0,40.436190870900795,1.4165476236940633,
61.25,40.257595273206434,1.4238441904563652,
61.5,40.0805397656888,1.4310775865921617,
61.75,39.90502785022193,1.438246637107346,
62.0,39.73106282242728,1.445350190426257,
62.25,39.55864778569021,1.4523871189557507,
62.5,39.387785644385616,1.4593563199313855,
62.75,39.21847910527882,1.4662567161472255,
63.0,39.05073068379039,1.4730872565787976,
63.25,38.88454270894921,1.4798469170078712,
63.5,38.71991732721816,1.486534700645422,
63.75,38.55685650537667,1.493149638749146,
64.0,38.395362032644584,1.4996907912318895,
64.25,38.235435522231604,1.5061572472573543,
64.5,38.07707841249673,1.5125481258194466,
64.75,37.920291967901925,1.5188625763016321,
65.0,37.765077279944485,1.525099779012662,
65.25,37.61143526825236,1.5312589456950316,
65.5,37.459366682026776,1.5373393200025405,
65.75,37.308872102016586,1.5433401779433127,
66.0,37.159951943208576,1.5492608282846447,
66.25,37.01260645841812,1.5551006129160456,
66.5,36.86683574296455,1.5608589071668297,
66.75,36.722639740615584,1.566535120074631,
67.0,36.58001825098509,1.5721286946011988,
67.25,36.43897091721417,1.5776391081488856,
67.5,36.2994971688488,1.5830658737852676,
67.75,36.16159630388258,1.5884085391317753,
68.0,36.02526746325507,1.5936666870240555,
68.25,35.890509629906,1.5988399357134209,
68.5,35.75732163033156,1.6039279389991137,
68.75,35.62570213526107,1.6089303863478435,
69.0,35.49564965965077,1.6138470029965823,
69.25,35.36716256219206,1.6186775500346153,
