k,alpha,stable
3.7777777777777777,0.1291549665014884,True
3.7777777777777777,0.14307229891937578,True
3.7777777777777777,0.15848931924611134,True
3.7777777777777777,0.17556762912750015,True
3.7777777777777777,0.19448624389373625,True
3.7777777777777777,0.21544346900318845,True
3.7777777777777777,0.2386589786858581,True
3.7777777777777777,0.26437611857491,True
3.7777777777777777,0.29286445646252374,True
3.7777777777777777,0.324422607917163,True
3.7777777777777777,0.35938136638046275,True
3.7777777777777777,0.3981071705534973,True
3.7777777777777777,0.44100594541767385,True
3.7777777777777777,0.4885273571519389,True
3.7777777777777777,0.5411695265464638,True
3.7777777777777777,0.5994842503189411,True
3.7777777777777777,0.6640827850634842,True
3.7777777777777777,0.7356422544596414,True
3.7777777777777777,0.8149127469020745,True
3.7777777777777777,0.9027251779484579,True
3.7777777777777777,1.0,True
3.7777777777777777,1.1077568505097097,True
3.7777777777777777,1.2271252398511903,True
3.7777777777777777,1.3593563908785256,True
3.7777777777777777,1.5058363542798414,True
3.7777777777777777,1.6681005372000592,True
3.7777777777777777,1.8478497974222907,True
3.7777777777777777,2.046968271807522,True
3.7777777777777777,2.267543125870802,True
3.7777777777777777,2.5118864315095797,True
3.7777777777777777,2.782559402207126,True
3.7777777777777777,3.0823992397451434,True
3.7777777777777777,3.414548873833601,True
3.7777777777777777,3.782489906389386,True
3.7777777777777777,4.190079105786669,True
3.7777777777777777,4.641588833612782,True
3.7777777777777777,5.141751827683928,True
3.7777777777777777,5.695810810737687,True
3.7777777777777777,6.309573444801936,True
3.7777777777777777,6.989473207273487,True
3.7777777777777777,7.742636826811269,True
3.7777777777777777,8.576958985908945,True
3.7777777777777777,9.50118507318144,True
3.7777777777777777,10.525002852777327,True
3.7777777777777777,11.659144011798324,True
3.7777777777777777,12.91549665014884,True
3.7777777777777777,14.307229891937586,True
3.7777777777777777,15.848931924611142,True
3.7777777777777777,17.556762912750013,True
3.7777777777777777,19.448624389373634,True
3.7777777777777777,21.544346900318846,True
3.7777777777777777,23.865897868585808,True
3.7777777777777777,26.437611857491014,True
3.7777777777777777,29.286445646252375,True
3.7777777777777777,32.4422607917163,True
3.7777777777777777,35.938136638046295,True
3.7777777777777777,39.810717055349734,True
3.7777777777777777,44.100594541767364,True
3.7777777777777777,48.852735715193916,True
3.7777777777777777,54.116952654646376,True
3.7777777777777777,59.948425031894146,True
3.7777777777777777,66.40827850634845,True
3.7777777777777777,73.56422544596414,True
3.7777777777777777,81.49127469020749,True
3.7777777777777777,90.27251779484578,True
3.7777777777777777,100.0,True
4.0,0.01,True
4.0,0.011077568505097092,True
4.0,0.012271252398511897,True
4.0,0.013593563908785255,True
4.0,0.015058363542798407,True
4.0,0.016681005372000592,True
4.0,0.018478497974222907,True
4.0,0.02046968271807521,True
4.0,0.02267543125870802,True
4.0,0.025118864315095794,True
4.0,0.027825594022071243,True
4.0,0.030823992397451434,True
4.0,0.034145488738336005,True
4.0,0.037824899063893865,True
4.0,0.04190079105786669,True
4.0,0.046415888336127795,True
4.0,0.051417518276839276,True
4.0,0.056958108107376865,True
4.0,0.06309573444801933,True
4.0,0.06989473207273486,True
4.0,0.0774263682681127,True
4.0,0.08576958985908942,True
4.0,0.0950118507318144,True
4.0,0.10525002852777332,True
4.0,0.11659144011798317,True
4.0,0.1291549665014884,True
4.0,0.14307229891937578,True
4.0,0.15848931924611134,True
4.0,0.17556762912750015,True
4.0,0.19448624389373625,True
4.0,0.21544346900318845,True
4.0,0.2386589786858581,True
4.0,0.26437611857491,True
4.0,0.29286445646252374,True
4.0,0.324422607917163,True
4.0,0.35938136638046275,True
4.0,0.3981071705534973,True
4.0,0.44100594541767385,True
4.0,0.4885273571519389,True
4.0,0.5411695265464638,True
4.0,0.5994842503189411,True
4.0,0.6640827850634842,True
4.0,0.7356422544596414,True
4.0,0.8149127469020745,True
4.0,0.9027251779484579,True
4.0,1.0,True
4.0,1.1077568505097097,True
4.0,1.2271252398511903,True
4.0,1.3593563908785256,True
4.0,1.5058363542798414,True
4.0,1.6681005372000592,True
4.0,1.8478497974222907,True
4.0,2.046968271807522,True
4.0,2.267543125870802,True
4.0,2.5118864315095797,True
4.0,2.782559402207126,True
4.0,3.0823992397451434,True
4.0,3.414548873833601,True
4.0,3.782489906389386,True
4.0,4.190079105786669,True
4.0,4.641588833612782,True
4.0,5.141751827683928,True
4.0,5.695810810737687,True
4.0,6.309573444801936,True
4.0,6.989473207273487,True
4.0,7.742636826811269,True
4.0,8.576958985908945,True
4.0,9.50118507318144,True
4.0,10.525002852777327,True
4.0,11.659144011798324,True
4.0,12.91549665014884,True
4.0,14.307229891937586,True
4.0,15.848931924611142,True
4.0,17.556762912750013,True
4.0,19.448624389373634,True
4.0,21.544346900318846,True
4.0,23.865897868585808,True
4.0,26.437611857491014,True
4.0,29.286445646252375,True
4.0,32.4422607917163,True
4.0,35.938136638046295,True
4.0,39.810717055349734,True
4.0,44.100594541767364,True
4.0,48.852735715193916,True
4.0,54.116952654646376,True
4.0,59.948425031894146,True
4.0,66.40827850634845,True
4.0,73.56422544596414,True
4.0,81.49127469020749,True
4.0,90.27251779484578,True
4.0,100.0,True
4.222222222222222,0.01,True
4.222222222222222,0.011077568505097092,True
4.222222222222222,0.012271252398511897,True
4.222222222222222,0.013593563908785255,True
4.222222222222222,0.015058363542798407,True
4.222222222222222,0.016681005372000592,True
4.222222222222222,0.018478497974222907,True
4.222222222222222,0.02046968271807521,True
4.222222222222222,0.02267543125870802,True
4.222222222222222,0.025118864315095794,True
4.222222222222222,0.027825594022071243,True
4.222222222222222,0.030823992397451434,True
4.222222222222222,0.034145488738336005,True
4.222222222222222,0.037824899063893865,True
4.222222222222222,0.04190079105786669,True
4.222222222222222,0.046415888336127795,True
4.222222222222222,0.051417518276839276,True
4.222222222222222,0.056958108107376865,True
4.222222222222222,0.06309573444801933,True
4.222222222222222,0.06989473207273486,True
4.222222222222222,0.0774263682681127,True
4.222222222222222,0.08576958985908942,True
4.222222222222222,0.0950118507318144,True
4.222222222222222,0.10525002852777332,True
4.222222222222222,0.11659144011798317,True
4.222222222222222,0.1291549665014884,True
4.222222222222222,0.14307229891937578,True
4.222222222222222,0.15848931924611134,True
4.222222222222222,0.17556762912750015,True
4.222222222222222,0.19448624389373625,True
4.222222222222222,0.21544346900318845,True
4.222222222222222,0.2386589786858581,True
4.222222222222222,0.26437611857491,True
4.222222222222222,0.29286445646252374,True
4.222222222222222,0.324422607917163,True
4.222222222222222,0.35938136638046275,True
4.222222222222222,0.3981071705534973,True
4.222222222222222,0.44100594541767385,True
4.222222222222222,0.4885273571519389,True
4.222222222222222,0.5411695265464638,True
4.222222222222222,0.5994842503189411,True
4.222222222222222,0.6640827850634842,True
4.222222222222222,0.7356422544596414,True
4.222222222222222,0.8149127469020745,True
4.222222222222222,0.9027251779484579,True
4.222222222222222,1.0,True
4.222222222222222,1.1077568505097097,True
4.222222222222222,1.2271252398511903,True
4.222222222222222,1.3593563908785256,True
4.222222222222222,1.5058363542798414,True
4.222222222222222,1.6681005372000592,True
4.222222222222222,1.8478497974222907,True
4.222222222222222,2.046968271807522,True
4.222222222222222,2.267543125870802,True
4.222222222222222,2.5118864315095797,True
4.222222222222222,2.782559402207126,True
4.222222222222222,3.0823992397451434,True
4.222222222222222,3.414548873833601,True
4.222222222222222,3.782489906389386,True
4.222222222222222,4.190079105786669,True
4.222222222222222,4.641588833612782,True
4.222222222222222,5.141751827683928,True
4.222222222222222,5.695810810737687,True
4.222222222222222,6.309573444801936,True
4.222222222222222,6.989473207273487,True
4.222222222222222,7.742636826811269,True
4.222222222222222,8.576958985908945,True
4.222222222222222,9.50118507318144,True
4.222222222222222,10.525002852777327,True
4.222222222222222,11.659144011798324,True
4.222222222222222,12.91549665014884,True
4.222222222222222,14.307229891937586,True
4.222222222222222,15.848931924611142,True
4.222222222222222,17.556762912750013,True
4.222222222222222,19.448624389373634,True
4.222222222222222,21.544346900318846,True
4.222222222222222,23.865897868585808,True
4.222222222222222,26.437611857491014,True
4.222222222222222,29.286445646252375,True
4.222222222222222,32.4422607917163,True
4.222222222222222,35.938136638046295,True
4.222222222222222,39.810717055349734,True
4.222222222222222,44.100594541767364,True
4.222222222222222,48.852735715193916,True
4.222222222222222,54.116952654646376,True
4.222222222222222,59.948425031894146,True
4.222222222222222,66.40827850634845,True
4.222222222222222,73.56422544596414,True
4.222222222222222,81.49127469020749,True
4.222222222222222,90.27251779484578,True
4.222222222222222,100.0,True
4.444444444444445,0.01,True
4.444444444444445,0.011077568505097092,True
4.444444444444445,0.012271252398511897,True
4.444444444444445,0.013593563908785255,True
4.444444444444445,0.015058363542798407,True
4.444444444444445,0.016681005372000592,True
4.444444444444445,0.018478497974222907,True
4.444444444444445,0.02046968271807521,True
4.444444444444445,0.02267543125870802,True
4.444444444444445,0.025118864315095794,True
4.444444444444445,0.027825594022071243,True
4.444444444444445,0.030823992397451434,True
4.444444444444445,0.034145488738336005,True
4.444444444444445,0.037824899063893865,True
4.444444444444445,0.04190079105786669,True
4.444444444444445,0.046415888336127795,True
4.444444444444445,0.051417518276839276,True
4.444444444444445,0.056958108107376865,True
4.444444444444445,0.06309573444801933,True
4.444444444444445,0.06989473207273486,True
4.444444444444445,0.0774263682681127,True
4.444444444444445,0.08576958985908942,True
4.444444444444445,0.0950118507318144,True
4.444444444444445,0.10525002852777332,True
4.444444444444445,0.11659144011798317,True
4.444444444444445,0.1291549665014884,True
4.444444444444445,0.14307229891937578,True
4.444444444444445,0.15848931924611134,True
4.444444444444445,0.17556762912750015,True
4.444444444444445,0.19448624389373625,True
4.444444444444445,0.21544346900318845,True
4.444444444444445,0.2386589786858581,True
4.444444444444445,0.26437611857491,True
4.444444444444445,0.29286445646252374,True
4.444444444444445,0.324422607917163,True
4.444444444444445,0.35938136638046275,True
4.444444444444445,0.3981071705534973,True
4.444444444444445,0.44100594541767385,True
4.444444444444445,0.4885273571519389,True
4.444444444444445,0.5411695265464638,True
4.444444444444445,0.5994842503189411,True
4.444444444444445,0.6640827850634842,True
4.444444444444445,0.7356422544596414,True
4.444444444444445,0.8149127469020745,True
4.444444444444445,0.9027251779484579,True
4.444444444444445,1.0,True
4.444444444444445,1.1077568505097097,True
4.444444444444445,1.2271252398511903,True
4.444444444444445,1.3593563908785256,True
4.444444444444445,1.5058363542798414,True
4.444444444444445,1.6681005372000592,True
4.444444444444445,1.8478497974222907,True
4.444444444444445,2.046968271807522,True
4.444444444444445,2.267543125870802,True
4.444444444444445,2.5118864315095797,True
4.444444444444445,2.782559402207126,True
4.444444444444445,3.0823992397451434,True
4.444444444444445,3.414548873833601,True
4.444444444444445,3.782489906389386,True
4.444444444444445,4.190079105786669,True
4.444444444444445,4.641588833612782,True
4.444444444444445,5.141751827683928,True
4.444444444444445,5.695810810737687,True
4.444444444444445,6.309573444801936,True
4.444444444444445,6.989473207273487,True
4.444444444444445,7.742636826811269,True
4.444444444444445,8.576958985908945,True
4.444444444444445,9.50118507318144,True
4.444444444444445,10.525002852777327,True
4.444444444444445,11.659144011798324,True
4.444444444444445,12.91549665014884,True
4.444444444444445,14.307229891937586,True
4.444444444444445,15.848931924611142,True
4.444444444444445,17.556762912750013,True
4.444444444444445,19.448624389373634,True
4.444444444444445,21.544346900318846,True
4.444444444444445,23.865897868585808,True
4.444444444444445,26.437611857491014,True
4.444444444444445,29.286445646252375,True
4.444444444444445,32.4422607917163,True
4.444444444444445,35.938136638046295,True
4.444444444444445,39.810717055349734,True
4.444444444444445,44.100594541767364,True
4.444444444444445,48.852735715193916,True
4.444444444444445,54.116952654646376,True
4.444444444444445,59.948425031894146,True
4.444444444444445,66.40827850634845,True
4.444444444444445,73.56422544596414,True
4.444444444444445,81.49127469020749,True
4.444444444444445,90.27251779484578,True
4.444444444444445,100.0,True
4.666666666666666,0.01,True
4.666666666666666,0.011077568505097092,True
4.666666666666666,0.012271252398511897,True
4.666666666666666,0.013593563908785255,True
4.666666666666666,0.015058363542798407,True
4.666666666666666,0.016681005372000592,True
4.666666666666666,0.018478497974222907,True
4.666666666666666,0.02046968271807521,True
4.666666666666666,0.02267543125870802,True
4.666666666666666,0.025118864315095794,True
4.666666666666666,0.027825594022071243,True
4.666666666666666,0.030823992397451434,True
4.666666666666666,0.034145488738336005,True
4.666666666666666,0.037824899063893865,True
4.666666666666666,0.04190079105786669,True
4.666666666666666,0.046415888336127795,True
4.666666666666666,0.051417518276839276,True
4.666666666666666,0.056958108107376865,True
4.666666666666666,0.06309573444801933,True
4.666666666666666,0.06989473207273486,True
4.666666666666666,0.0774263682681127,True
4.666666666666666,0.08576958985908942,True
4.666666666666666,0.0950118507318144,True
4.666666666666666,0.10525002852777332,True
4.666666666666666,0.11659144011798317,True
4.666666666666666,0.1291549665014884,True
4.666666666666666,0.14307229891937578,True
4.666666666666666,0.15848931924611134,True
4.666666666666666,0.17556762912750015,True
4.666666666666666,0.19448624389373625,True
4.666666666666666,0.21544346900318845,True
4.666666666666666,0.2386589786858581,True
4.666666666666666,0.26437611857491,True
4.666666666666666,0.29286445646252374,True
4.666666666666666,0.324422607917163,True
4.666666666666666,0.35938136638046275,True
4.666666666666666,0.3981071705534973,True
4.666666666666666,0.44100594541767385,True
4.666666666666666,0.4885273571519389,True
4.666666666666666,0.5411695265464638,True
4.666666666666666,0.5994842503189411,True
4.666666666666666,0.6640827850634842,True
4.666666666666666,0.7356422544596414,True
4.666666666666666,0.8149127469020745,True
4.666666666666666,0.9027251779484579,True
4.666666666666666,1.0,True
4.666666666666666,1.1077568505097097,True
4.666666666666666,1.2271252398511903,True
4.666666666666666,1.3593563908785256,True
4.666666666666666,1.5058363542798414,True
4.666666666666666,1.6681005372000592,True
4.666666666666666,1.8478497974222907,True
4.666666666666666,2.046968271807522,True
4.666666666666666,2.267543125870802,True
4.666666666666666,2.5118864315095797,True
4.666666666666666,2.782559402207126,True
4.666666666666666,3.0823992397451434,True
4.666666666666666,3.414548873833601,True
4.666666666666666,3.782489906389386,True
4.666666666666666,4.190079105786669,True
4.666666666666666,4.641588833612782,True
4.666666666666666,5.141751827683928,True
4.666666666666666,5.695810810737687,True
4.666666666666666,6.309573444801936,True
4.666666666666666,6.989473207273487,True
4.666666666666666,7.742636826811269,True
4.666666666666666,8.576958985908945,True
4.666666666666666,9.50118507318144,True
4.666666666666666,10.525002852777327,True
4.666666666666666,11.659144011798324,True
4.666666666666666,12.91549665014884,True
4.666666666666666,14.307229891937586,True
4.666666666666666,15.848931924611142,True
4.666666666666666,17.556762912750013,True
4.666666666666666,19.448624389373634,True
4.666666666666666,21.544346900318846,True
4.666666666666666,23.865897868585808,True
4.666666666666666,26.437611857491014,True
4.666666666666666,29.286445646252375,True
4.666666666666666,32.4422607917163,True
4.666666666666666,35.938136638046295,True
4.666666666666666,39.810717055349734,True
4.666666666666666,44.100594541767364,True
4.666666666666666,48.852735715193916,True
4.666666666666666,54.116952654646376,True
4.666666666666666,59.948425031894146,True
4.666666666666666,66.40827850634845,True
4.666666666666666,73.56422544596414,True
4.666666666666666,81.49127469020749,True
4.666666666666666,90.27251779484578,True
4.666666666666666,100.0,True
4.888888888888888,0.01,True
4.888888888888888,0.011077568505097092,True
4.888888888888888,0.012271252398511897,True
4.888888888888888,0.013593563908785255,True
4.888888888888888,0.015058363542798407,True
4.888888888888888,0.016681005372000592,True
4.888888888888888,0.018478497974222907,True
4.888888888888888,0.02046968271807521,True
4.888888888888888,0.02267543125870802,True
4.888888888888888,0.025118864315095794,True
4.888888888888888,0.027825594022071243,True
4.888888888888888,0.030823992397451434,True
4.888888888888888,0.034145488738336005,True
4.888888888888888,0.037824899063893865,True
4.888888888888888,0.04190079105786669,True
4.888888888888888,0.046415888336127795,True
4.888888888888888,0.051417518276839276,True
4.888888888888888,0.056958108107376865,True
4.888888888888888,0.06309573444801933,True
4.888888888888888,0.06989473207273486,True
4.888888888888888,0.0774263682681127,True
4.888888888888888,0.08576958985908942,True
4.888888888888888,0.0950118507318144,True
4.888888888888888,0.10525002852777332,True
4.888888888888888,0.11659144011798317,True
4.888888888888888,0.1291549665014884,True
4.888888888888888,0.14307229891937578,True
4.888888888888888,0.15848931924611134,True
4.888888888888888,0.17556762912750015,True
4.888888888888888,0.19448624389373625,True
4.888888888888888,0.21544346900318845,True
4.888888888888888,0.2386589786858581,True
4.888888888888888,0.26437611857491,True
4.888888888888888,0.29286445646252374,True
4.888888888888888,0.324422607917163,True
4.888888888888888,0.35938136638046275,True
4.888888888888888,0.3981071705534973,True
4.888888888888888,0.44100594541767385,True
4.888888888888888,0.4885273571519389,True
4.888888888888888,0.5411695265464638,True
4.888888888888888,0.5994842503189411,True
4.888888888888888,0.6640827850634842,True
4.888888888888888,0.7356422544596414,True
4.888888888888888,0.8149127469020745,True
4.888888888888888,0.9027251779484579,True
4.888888888888888,1.0,True
4.888888888888888,1.1077568505097097,True
4.888888888888888,1.2271252398511903,True
4.888888888888888,1.3593563908785256,True
4.888888888888888,1.5058363542798414,True
4.888888888888888,1.6681005372000592,True
4.888888888888888,1.8478497974222907,True
4.888888888888888,2.046968271807522,True
4.888888888888888,2.267543125870802,True
4.888888888888888,2.5118864315095797,True
4.888888888888888,2.782559402207126,True
4.888888888888888,3.0823992397451434,True
4.888888888888888,3.414548873833601,True
4.888888888888888,3.782489906389386,True
4.888888888888888,4.190079105786669,True
4.888888888888888,4.641588833612782,True
4.888888888888888,5.141751827683928,True
4.888888888888888,5.695810810737687,True
4.888888888888888,6.309573444801936,True
4.888888888888888,6.989473207273487,True
4.888888888888888,7.742636826811269,True
4.888888888888888,8.576958985908945,True
4.888888888888888,9.50118507318144,True
4.888888888888888,10.525002852777327,True
4.888888888888888,11.659144011798324,True
4.888888888888888,12.91549665014884,True
4.888888888888888,14.307229891937586,True
4.888888888888888,15.848931924611142,True
4.888888888888888,17.556762912750013,True
4.888888888888888,19.448624389373634,True
4.888888888888888,21.544346900318846,True
4.888888888888888,23.865897868585808,True
4.888888888888888,26.437611857491014,True
4.888888888888888,29.286445646252375,True
4.888888888888888,32.4422607917163,True
4.888888888888888,35.938136638046295,True
4.888888888888888,39.810717055349734,True
4.888888888888888,44.100594541767364,True
4.888888888888888,48.852735715193916,True
4.888888888888888,54.116952654646376,True
4.888888888888888,59.948425031894146,True
4.888888888888888,66.40827850634845,True
4.888888888888888,73.56422544596414,True
4.888888888888888,81.49127469020749,True
4.888888888888888,90.27251779484578,True
4.888888888888888,100.0,True
5.111111111111111,0.01,True
5.111111111111111,0.011077568505097092,True
5.111111111111111,0.012271252398511897,True
5.111111111111111,0.013593563908785255,True
5.111111111111111,0.015058363542798407,True
5.111111111111111,0.016681005372000592,True
5.111111111111111,0.018478497974222907,True
5.111111111111111,0.02046968271807521,True
5.111111111111111,0.02267543125870802,True
5.111111111111111,0.025118864315095794,True
5.111111111111111,0.027825594022071243,True
5.111111111111111,0.030823992397451434,True
5.111111111111111,0.034145488738336005,True
5.111111111111111,0.037824899063893865,True
5.111111111111111,0.04190079105786669,True
5.111111111111111,0.046415888336127795,True
5.111111111111111,0.051417518276839276,True
5.111111111111111,0.056958108107376865,True
5.111111111111111,0.06309573444801933,True
5.111111111111111,0.06989473207273486,True
5.111111111111111,0.0774263682681127,True
5.111111111111111,0.08576958985908942,True
5.111111111111111,0.0950118507318144,True
5.111111111111111,0.10525002852777332,True
5.111111111111111,0.11659144011798317,True
5.111111111111111,0.1291549665014884,True
5.111111111111111,0.14307229891937578,True
5.111111111111111,0.15848931924611134,True
5.111111111111111,0.17556762912750015,True
5.111111111111111,0.19448624389373625,True
5.111111111111111,0.21544346900318845,True
5.111111111111111,0.2386589786858581,True
5.111111111111111,0.26437611857491,True
5.111111111111111,0.29286445646252374,True
5.111111111111111,0.324422607917163,True
5.111111111111111,0.35938136638046275,True
5.111111111111111,0.3981071705534973,True
5.111111111111111,0.44100594541767385,True
5.111111111111111,0.4885273571519389,True
5.111111111111111,0.5411695265464638,True
5.111111111111111,0.5994842503189411,True
5.111111111111111,0.6640827850634842,True
5.111111111111111,0.7356422544596414,True
5.111111111111111,0.8149127469020745,True
5.111111111111111,0.9027251779484579,True
5.111111111111111,1.0,True
5.111111111111111,1.1077568505097097,True
5.111111111111111,1.2271252398511903,True
5.111111111111111,1.3593563908785256,True
5.111111111111111,1.5058363542798414,True
5.111111111111111,1.6681005372000592,True
5.111111111111111,1.8478497974222907,True
5.111111111111111,2.046968271807522,True
5.111111111111111,2.267543125870802,True
5.111111111111111,2.5118864315095797,True
5.111111111111111,2.782559402207126,True
5.111111111111111,3.0823992397451434,True
5.111111111111111,3.414548873833601,True
5.111111111111111,3.782489906389386,True
5.111111111111111,4.190079105786669,True
5.111111111111111,4.641588833612782,True
5.111111111111111,5.141751827683928,True
5.111111111111111,5.695810810737687,True
5.111111111111111,6.309573444801936,True
5.111111111111111,6.989473207273487,True
5.111111111111111,7.742636826811269,True
5.111111111111111,8.576958985908945,True
5.111111111111111,9.50118507318144,True
5.111111111111111,10.525002852777327,True
5.111111111111111,11.659144011798324,True
5.111111111111111,12.91549665014884,True
5.111111111111111,14.307229891937586,True
5.111111111111111,15.848931924611142,True
5.111111111111111,17.556762912750013,True
5.111111111111111,19.448624389373634,True
5.111111111111111,21.544346900318846,True
5.111111111111111,23.865897868585808,True
5.111111111111111,26.437611857491014,True
5.111111111111111,29.286445646252375,True
5.111111111111111,32.4422607917163,True
5.111111111111111,35.938136638046295,True
5.111111111111111,39.810717055349734,True
5.111111111111111,44.100594541767364,True
5.111111111111111,48.852735715193916,True
5.111111111111111,54.116952654646376,True
5.111111111111111,59.948425031894146,True
5.111111111111111,66.40827850634845,True
5.111111111111111,73.56422544596414,True
5.111111111111111,81.49127469020749,True
5.111111111111111,90.27251779484578,True
5.111111111111111,100.0,True
5.333333333333333,0.01,True
5.333333333333333,0.011077568505097092,True
5.333333333333333,0.012271252398511897,True
5.333333333333333,0.013593563908785255,True
5.333333333333333,0.015058363542798407,True
5.333333333333333,0.016681005372000592,True
5.333333333333333,0.018478497974222907,True
5.333333333333333,0.02046968271807521,True
5.333333333333333,0.02267543125870802,True
5.333333333333333,0.025118864315095794,True
5.333333333333333,0.027825594022071243,True
5.333333333333333,0.030823992397451434,True
5.333333333333333,0.034145488738336005,True
5.333333333333333,0.037824899063893865,True
5.333333333333333,0.04190079105786669,True
5.333333333333333,0.046415888336127795,True
5.333333333333333,0.051417518276839276,True
5.333333333333333,0.056958108107376865,True
5.333333333333333,0.06309573444801933,True
5.333333333333333,0.06989473207273486,True
5.333333333333333,0.0774263682681127,True
5.333333333333333,0.08576958985908942,True
5.333333333333333,0.0950118507318144,True
5.333333333333333,0.10525002852777332,True
5.333333333333333,0.11659144011798317,True
5.333333333333333,0.1291549665014884,True
5.333333333333333,0.14307229891937578,True
5.333333333333333,0.15848931924611134,True
5.333333333333333,0.17556762912750015,True
5.333333333333333,0.19448624389373625,True
5.333333333333333,0.21544346900318845,True
5.333333333333333,0.2386589786858581,True
5.333333333333333,0.26437611857491,True
5.333333333333333,0.29286445646252374,True
5.333333333333333,0.324422607917163,True
5.333333333333333,0.35938136638046275,True
5.333333333333333,0.3981071705534973,True
5.333333333333333,0.44100594541767385,True
5.333333333333333,0.4885273571519389,True
5.333333333333333,0.5411695265464638,True
5.333333333333333,0.5994842503189411,True
5.333333333333333,0.6640827850634842,True
5.333333333333333,0.7356422544596414,True
5.333333333333333,0.8149127469020745,True
5.333333333333333,0.9027251779484579,True
5.333333333333333,1.0,True
5.333333333333333,1.1077568505097097,True
5.333333333333333,1.2271252398511903,True
5.333333333333333,1.3593563908785256,True
5.333333333333333,1.5058363542798414,True
5.333333333333333,1.6681005372000592,True
5.333333333333333,1.8478497974222907,True
5.333333333333333,2.046968271807522,True
5.333333333333333,2.267543125870802,True
5.333333333333333,2.5118864315095797,True
5.333333333333333,2.782559402207126,True
5.333333333333333,3.0823992397451434,True
5.333333333333333,3.414548873833601,True
5.333333333333333,3.782489906389386,True
5.333333333333333,4.190079105786669,True
5.333333333333333,4.641588833612782,True
5.333333333333333,5.141751827683928,True
5.333333333333333,5.695810810737687,True
5.333333333333333,6.309573444801936,True
5.333333333333333,6.989473207273487,True
5.333333333333333,7.742636826811269,True
5.333333333333333,8.576958985908945,True
5.333333333333333,9.50118507318144,True
5.333333333333333,10.525002852777327,True
5.333333333333333,11.659144011798324,True
5.333333333333333,12.91549665014884,True
5.333333333333333,14.307229891937586,True
5.333333333333333,15.848931924611142,True
5.333333333333333,17.556762912750013,True
5.333333333333333,19.448624389373634,True
5.333333333333333,21.544346900318846,True
5.333333333333333,23.865897868585808,True
5.333333333333333,26.437611857491014,True
5.333333333333333,29.286445646252375,True
5.333333333333333,32.4422607917163,True
5.333333333333333,35.938136638046295,True
5.333333333333333,39.810717055349734,True
5.333333333333333,44.100594541767364,True
5.333333333333333,48.852735715193916,True
5.333333333333333,54.116952654646376,True
5.333333333333333,59.948425031894146,True
5.333333333333333,66.40827850634845,True
5.333333333333333,73.56422544596414,True
5.333333333333333,81.49127469020749,True
5.333333333333333,90.27251779484578,True
5.333333333333333,100.0,True
5.555555555555555,0.01,True
5.555555555555555,0.011077568505097092,True
5.555555555555555,0.012271252398511897,True
5.555555555555555,0.013593563908785255,True
5.555555555555555,0.015058363542798407,True
5.555555555555555,0.016681005372000592,True
5.555555555555555,0.018478497974222907,True
5.555555555555555,0.02046968271807521,True
5.555555555555555,0.02267543125870802,True
5.555555555555555,0.025118864315095794,True
5.555555555555555,0.027825594022071243,True
5.555555555555555,0.030823992397451434,True
5.555555555555555,0.034145488738336005,True
5.555555555555555,0.037824899063893865,True
5.555555555555555,0.04190079105786669,True
5.555555555555555,0.046415888336127795,True
5.555555555555555,0.051417518276839276,True
5.555555555555555,0.056958108107376865,True
5.555555555555555,0.06309573444801933,True
5.555555555555555,0.06989473207273486,True
5.555555555555555,0.0774263682681127,True
5.555555555555555,0.08576958985908942,True
5.555555555555555,0.0950118507318144,True
5.555555555555555,0.10525002852777332,True
5.555555555555555,0.11659144011798317,True
5.555555555555555,0.1291549665014884,True
5.555555555555555,0.14307229891937578,True
5.555555555555555,0.15848931924611134,True
5.555555555555555,0.17556762912750015,True
5.555555555555555,0.19448624389373625,True
5.555555555555555,0.21544346900318845,True
5.555555555555555,0.2386589786858581,True
5.555555555555555,0.26437611857491,True
5.555555555555555,0.29286445646252374,True
5.555555555555555,0.324422607917163,True
5.555555555555555,0.35938136638046275,True
5.555555555555555,0.3981071705534973,True
5.555555555555555,0.44100594541767385,True
5.555555555555555,0.4885273571519389,True
5.555555555555555,0.5411695265464638,True
5.555555555555555,0.5994842503189411,True
5.555555555555555,0.6640827850634842,True
5.555555555555555,0.7356422544596414,True
5.555555555555555,0.8149127469020745,True
5.555555555555555,0.9027251779484579,True
5.555555555555555,1.0,True
5.555555555555555,1.1077568505097097,True
5.555555555555555,1.2271252398511903,True
5.555555555555555,1.3593563908785256,True
5.555555555555555,1.5058363542798414,True
5.555555555555555,1.6681005372000592,True
5.555555555555555,1.8478497974222907,True
5.555555555555555,2.046968271807522,True
5.555555555555555,2.267543125870802,True
5.555555555555555,2.5118864315095797,True
5.555555555555555,2.782559402207126,True
5.555555555555555,3.0823992397451434,True
5.555555555555555,3.414548873833601,True
5.555555555555555,3.782489906389386,True
5.555555555555555,4.190079105786669,True
5.555555555555555,4.641588833612782,True
5.555555555555555,5.141751827683928,True
5.555555555555555,5.695810810737687,True
5.555555555555555,6.309573444801936,True
5.555555555555555,6.989473207273487,True
5.555555555555555,7.742636826811269,True
5.555555555555555,8.576958985908945,True
5.555555555555555,9.50118507318144,True
5.555555555555555,10.525002852777327,True
5.555555555555555,11.659144011798324,True
5.555555555555555,12.91549665014884,True
5.555555555555555,14.307229891937586,True
