k,alpha,class,class_code,amplitude,x_mean,y_mean
0.0,0.01,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.011077568505097092,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.012271252398511897,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.013593563908785255,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.015058363542798407,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.016681005372000592,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.018478497974222907,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.02046968271807521,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.02267543125870802,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.025118864315095794,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.027825594022071243,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.030823992397451434,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.034145488738336005,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.037824899063893865,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.04190079105786669,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.046415888336127795,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.051417518276839276,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.056958108107376865,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.06309573444801933,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.06989473207273486,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.0774263682681127,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.08576958985908942,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.0950118507318144,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.10525002852777332,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.11659144011798317,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.1291549665014884,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.14307229891937578,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.15848931924611134,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.17556762912750015,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.19448624389373625,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.21544346900318845,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.2386589786858581,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.26437611857491,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.29286445646252374,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.324422607917163,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.35938136638046275,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.3981071705534973,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.44100594541767385,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.4885273571519389,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.5411695265464638,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.5994842503189411,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.6640827850634842,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.7356422544596414,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.8149127469020745,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,0.9027251779484579,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,1.0,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,1.1077568505097097,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,1.2271252398511903,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,1.3593563908785256,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,1.5058363542798414,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,1.6681005372000592,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,1.8478497974222907,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,2.046968271807522,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,2.267543125870802,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,2.5118864315095797,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,2.782559402207126,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,3.0823992397451434,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,3.414548873833601,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,3.782489906389386,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,4.190079105786669,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,4.641588833612782,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,5.141751827683928,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,5.695810810737687,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,6.309573444801936,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,6.989473207273487,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,7.742636826811269,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,8.576958985908945,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,9.50118507318144,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,10.525002852777327,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,11.659144011798324,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,12.91549665014884,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,14.307229891937586,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,15.848931924611142,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,17.556762912750013,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,19.448624389373634,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,21.544346900318846,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,23.865897868585808,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,26.437611857491014,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,29.286445646252375,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,32.4422607917163,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,35.938136638046295,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,39.810717055349734,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,44.100594541767364,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,48.852735715193916,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,54.116952654646376,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,59.948425031894146,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,66.40827850634845,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,73.56422544596414,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,81.49127469020749,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,90.27251779484578,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.0,100.0,oscillatory_coexistence,1,2.698718591326712,59.79850885124729,9.409376491488564
0.2222222222222222,0.01,oscillatory_coexistence,1,0.004831777955259724,29.998119701335106,4.714386224835744
0.2222222222222222,0.011077568505097092,oscillatory_coexistence,1,0.005853404369284154,29.998355948918707,4.713768908434101
0.2222222222222222,0.012271252398511897,oscillatory_coexistence,1,0.0065014590525419285,29.997543387857952,4.713427610659717
0.2222222222222222,0.013593563908785255,oscillatory_coexistence,1,0.006794361097998478,29.996096348992737,4.713203054581177
0.2222222222222222,0.015058363542798407,oscillatory_coexistence,1,0.008849334903950895,29.994471558681894,4.7129619997501
0.2222222222222222,0.016681005372000592,oscillatory_coexistence,1,0.011353695050837683,29.99319232894652,4.7126089986326685
0.2222222222222222,0.018478497974222907,oscillatory_coexistence,1,0.01300891883471514,29.992892302294873,4.712098319474396
0.2222222222222222,0.02046968271807521,oscillatory_coexistence,1,0.014985638497463465,29.994273678339262,4.711458413886202
0.2222222222222222,0.02267543125870802,oscillatory_coexistence,1,0.01965137181289383,29.997869650326155,4.710820573982132
0.2222222222222222,0.025118864315095794,oscillatory_coexistence,1,0.02205188785276824,30.00359245031529,4.710417856511536
0.2222222222222222,0.027825594022071243,oscillatory_coexistence,1,0.021540104831394274,30.010257786727067,4.710513767705527
0.2222222222222222,0.030823992397451434,oscillatory_coexistence,1,0.028243452907178248,30.015499339428022,4.711256786039612
0.2222222222222222,0.034145488738336005,oscillatory_coexistence,1,0.032105787707583155,30.01648087767038,4.712527109110101
0.2222222222222222,0.037824899063893865,oscillatory_coexistence,1,0.038672975427363664,30.011390667467204,4.713888394363116
0.2222222222222222,0.04190079105786669,oscillatory_coexistence,1,0.04559840067866522,30.001009484106273,4.714726689950116
0.2222222222222222,0.046415888336127795,oscillatory_coexistence,1,0.04251080827895514,29.989176659224583,4.71455615334632
0.2222222222222222,0.051417518276839276,oscillatory_coexistence,1,0.04027538397462298,29.981339680078918,4.713340064880465
0.2222222222222222,0.056958108107376865,oscillatory_coexistence,1,0.04426782368253471,29.981659377885197,4.711604672240199
0.2222222222222222,0.06309573444801933,oscillatory_coexistence,1,0.04849660936750342,29.990312541309,4.710204410223589
0.2222222222222222,0.06989473207273486,oscillatory_coexistence,1,0.049227064737696856,30.00285507466019,4.709810279266147
0.2222222222222222,0.0774263682681127,oscillatory_coexistence,1,0.03787315551862346,30.012754605684265,4.710472474704557
0.2222222222222222,0.08576958985908942,oscillatory_coexistence,1,0.034435356362488824,30.015632809178573,4.711657962259394
0.2222222222222222,0.0950118507318144,oscillatory_coexistence,1,0.03304211471020695,30.011629000315008,4.712692696795374
0.2222222222222222,0.10525002852777332,oscillatory_coexistence,1,0.030637451608542525,30.004361875953396,4.71316916534923
0.2222222222222222,0.11659144011798317,oscillatory_coexistence,1,0.025194706374923218,29.998024494730064,4.713078935439549
0.2222222222222222,0.1291549665014884,oscillatory_coexistence,1,0.015935675251797368,29.99490808975825,4.712685054179546
0.2222222222222222,0.14307229891937578,oscillatory_coexistence,1,0.012813457626135415,29.99488167271125,4.712279824784476
0.2222222222222222,0.15848931924611134,oscillatory_coexistence,1,0.010410106359527077,29.996513118138637,4.712023011255258
0.2222222222222222,0.17556762912750015,oscillatory_coexistence,1,0.008259273631604516,29.99838853529122,4.711930497408866
0.2222222222222222,0.19448624389373625,oscillatory_coexistence,1,0.0063459927667651895,29.99974569818276,4.7119443271342725
0.2222222222222222,0.21544346900318845,oscillatory_coexistence,1,0.004307793826786283,30.00044306203088,4.711999942930726
0.2222222222222222,0.2386589786858581,oscillatory_coexistence,1,0.002605200030737763,30.000655568454448,4.7120566712859695
0.2222222222222222,0.26437611857491,oscillatory_coexistence,1,0.0015501630059548228,30.000612809545355,4.712098603257631
0.2222222222222222,0.29286445646252374,oscillatory_coexistence,1,0.0011349415885620199,30.00047990286054,4.712124445885309
0.2222222222222222,0.324422607917163,stable_coexistence,0,0.0008334172399704249,30.00034257472875,4.71213832110551
0.2222222222222222,0.35938136638046275,stable_coexistence,0,0.0006162951881454689,30.000232325042337,4.712144816418784
0.2222222222222222,0.3981071705534973,stable_coexistence,0,0.0004605144979026676,30.000153498226428,4.712147305504433
0.2222222222222222,0.44100594541767385,stable_coexistence,0,0.0003486431398669121,30.0001004946074,4.712147845292782
0.2222222222222222,0.4885273571519389,stable_coexistence,0,0.0002679427583315495,30.000065978813822,4.7121475494289395
0.2222222222222222,0.5411695265464638,stable_coexistence,0,0.00020929976517703404,30.00004381224761,4.712146967282356
0.2222222222222222,0.5994842503189411,stable_coexistence,0,0.00016627741406134513,30.00002960404843,4.7121463456298
0.2222222222222222,0.6640827850634842,stable_coexistence,0,0.00013424899096629587,30.00002044134303,4.712145781547704
0.2222222222222222,0.7356422544596414,stable_coexistence,0,0.0001098076676843808,30.0000144645083,4.712145303337597
0.2222222222222222,0.8149127469020745,stable_coexistence,0,9.108666245217148e-05,30.000010507420036,4.712144910466793
0.2222222222222222,0.9027251779484579,stable_coexistence,0,7.667047753437777e-05,30.000007842773233,4.712144592127242
0.2222222222222222,1.0,stable_coexistence,0,6.54795576656938e-05,30.000006015767124,4.712144335293535
0.2222222222222222,1.1077568505097097,stable_coexistence,0,5.6710559528614885e-05,30.000004739768546,4.712144127873231
0.2222222222222222,1.2271252398511903,stable_coexistence,0,4.9768829088185396e-05,30.000003832094947,4.712143959680945
0.2222222222222222,1.3593563908785256,stable_coexistence,0,4.42179147537586e-05,30.000003174755733,4.712143822515942
0.2222222222222222,1.5058363542798414,stable_coexistence,0,3.9734255990321927e-05,30.00000269042668,4.712143709918723
0.2222222222222222,1.6681005372000592,stable_coexistence,0,3.607831692696181e-05,30.00000232765918,4.712143616850818
0.2222222222222222,1.8478497974222907,stable_coexistence,0,3.3070149214492494e-05,30.000002051689254,4.712143539393865
0.2222222222222222,2.046968271807522,stable_coexistence,0,3.057413071240745e-05,30.00000183866693,4.7121434744971795
0.2222222222222222,2.267543125870802,stable_coexistence,0,2.8487284239073535e-05,30.00000167198091,4.7121434197765995
0.2222222222222222,2.5118864315095797,stable_coexistence,0,2.672956423989428e-05,30.000001539892324,4.712143373359361
0.2222222222222222,2.782559402207126,stable_coexistence,0,2.5239775076290425e-05,30.00000143398721,4.712143333765259
0.2222222222222222,3.0823992397451434,stable_coexistence,0,2.396919505369667e-05,30.000001348153642,4.712143299816548
0.2222222222222222,3.414548873833601,stable_coexistence,0,2.2879742098813466e-05,30.00000127789196,4.7121432705697135
0.2222222222222222,3.782489906389386,stable_coexistence,0,2.194115712741833e-05,30.000001219849523,4.712143245263713
0.2222222222222222,4.190079105786669,stable_coexistence,0,2.1128741265724683e-05,30.000001171496848,4.712143223280239
0.2222222222222222,4.641588833612782,stable_coexistence,0,2.042268020131446e-05,30.000001130904607,4.712143204113687
0.2222222222222222,5.141751827683928,stable_coexistence,0,1.9806790626407008e-05,30.000001096583016,4.712143187347962
0.2222222222222222,5.695810810737687,stable_coexistence,0,1.926776026671938e-05,30.000001067368796,4.7121431726383785
0.2222222222222222,6.309573444801936,stable_coexistence,0,1.87945628154297e-05,30.000001042342408,4.7121431596978445
0.2222222222222222,6.989473207273487,stable_coexistence,0,1.8378003402431636e-05,30.00000102076531,4.712143148285833
0.2222222222222222,7.742636826811269,stable_coexistence,0,1.801036120907405e-05,30.00000100203086,4.712143138199857
0.2222222222222222,8.576958985908945,stable_coexistence,0,1.7685103158941263e-05,30.000000985622446,4.712143129268833
0.2222222222222222,9.50118507318144,stable_coexistence,0,1.739664560886315e-05,30.000000971068562,4.712143121347899
0.2222222222222222,10.525002852777327,stable_coexistence,0,1.7140137874193306e-05,30.00000095788188,4.712143114314657
0.2222222222222222,11.659144011798324,stable_coexistence,0,1.6911222339835834e-05,30.000000945440814,4.712143108067321
0.2222222222222222,12.91549665014884,stable_coexistence,0,1.6705654285829587e-05,30.000000932706676,4.712143102525855
0.2222222222222222,14.307229891937586,stable_coexistence,0,1.6518434575938664e-05,30.00000091734837,4.712143097642701
0.2222222222222222,15.848931924611142,stable_coexistence,0,1.6347050847755312e-05,30.000000899358383,4.712143093345122
0.2222222222222222,17.556762912750013,stable_coexistence,0,1.6197536636553632e-05,30.00000088714708,4.712143089443592
0.2222222222222222,19.448624389373634,stable_coexistence,0,1.6060998702178924e-05,30.000000873441913,4.712143085993009
0.2222222222222222,21.544346900318846,stable_coexistence,0,1.5932977524337706e-05,30.00000085538379,4.712143082986792
0.2222222222222222,23.865897868585808,stable_coexistence,0,1.5794537720586534e-05,30.000000815443027,4.712143080629922
0.2222222222222222,26.437611857491014,stable_coexistence,0,1.56055640107216e-05,30.0000007166102,4.712143079323606
0.2222222222222222,29.286445646252375,oscillatory_coexistence,1,0.003592853605716459,29.919718075652224,7.391122918808826
0.2222222222222222,32.4422607917163,oscillatory_coexistence,1,0.007170843016158287,29.897960086404,7.738268468496374
0.2222222222222222,35.938136638046295,oscillatory_coexistence,1,0.0045925330650034655,29.896053749169827,7.566212221052054
0.2222222222222222,39.810717055349734,oscillatory_coexistence,1,0.0034256322702290593,29.894094401512643,7.400894960964829
0.2222222222222222,44.100594541767364,oscillatory_coexistence,1,0.0029607012869932495,29.892338575174875,7.242315591121931
0.2222222222222222,48.852735715193916,oscillatory_coexistence,1,0.002190720914149134,29.890890370948856,7.090447697091134
0.2222222222222222,54.116952654646376,oscillatory_coexistence,1,0.0014641746211976972,29.889746909456537,6.945249847302775
0.2222222222222222,59.948425031894146,stable_coexistence,0,0.0009784100064553509,29.88884701144062,6.806669502016702
0.2222222222222222,66.40827850634845,stable_coexistence,0,0.0006553584954297059,29.88811088235596,6.674642949661182
0.2222222222222222,73.56422544596414,stable_coexistence,0,0.0005857835333832538,29.887466140047835,6.549093440370054
0.2222222222222222,81.49127469020749,stable_coexistence,0,0.0005604470434328834,29.886860563195015,6.429929092251857
0.2222222222222222,90.27251779484578,stable_coexistence,0,0.00045905994671293287,29.88626468986706,6.317041465735394
0.2222222222222222,100.0,stable_coexistence,0,0.0003302543225879919,29.885668237040548,6.210305129670127
0.4444444444444444,0.01,oscillatory_coexistence,1,0.2564520917192784,29.953697773859947,3.0764744107399014
0.4444444444444444,0.011077568505097092,oscillatory_coexistence,1,0.13995574922612106,30.084386632601433,3.071949476543267
0.4444444444444444,0.012271252398511897,oscillatory_coexistence,1,0.13388137988271978,30.07687577906626,3.0774437988097865
0.4444444444444444,0.013593563908785255,oscillatory_coexistence,1,0.09633767336711328,30.032288053636783,3.0823860529652682
0.4444444444444444,0.015058363542798407,oscillatory_coexistence,1,0.08366087942707164,29.984243134592212,3.08390089281981
0.4444444444444444,0.016681005372000592,oscillatory_coexistence,1,0.09287341569743841,29.94893667784197,3.0812987152180025
0.4444444444444444,0.018478497974222907,oscillatory_coexistence,1,0.1064219116287871,29.937876141669676,3.07569611243272
0.4444444444444444,0.02046968271807521,oscillatory_coexistence,1,0.09113136088766646,29.953743664269712,3.069680856404583
0.4444444444444444,0.02267543125870802,oscillatory_coexistence,1,0.06817969342559903,29.98700106274894,3.0659323472112705
0.4444444444444444,0.025118864315095794,oscillatory_coexistence,1,0.05572955084424227,30.020287609326264,3.065626865810089
0.4444444444444444,0.027825594022071243,oscillatory_coexistence,1,0.06392994522786545,30.038260365368153,3.0680262939436056
0.4444444444444444,0.030823992397451434,oscillatory_coexistence,1,0.06265790000384353,30.035249462674894,3.0713090060318935
0.4444444444444444,0.034145488738336005,oscillatory_coexistence,1,0.04999354310924428,30.016508298469528,3.0736826363627374
0.4444444444444444,0.037824899063893865,oscillatory_coexistence,1,0.045800708118952524,29.99413083904279,3.074176237211768
0.4444444444444444,0.04190079105786669,oscillatory_coexistence,1,0.0400501218274815,29.980208153409155,3.0729684305213527
0.4444444444444444,0.046415888336127795,oscillatory_coexistence,1,0.03906810420015348,29.980245877775126,3.071134843598777
0.4444444444444444,0.051417518276839276,oscillatory_coexistence,1,0.031381064359926165,29.990816610434976,3.069860844288416
0.4444444444444444,0.056958108107376865,oscillatory_coexistence,1,0.028015829686685114,30.003236227557196,3.0696720606906758
0.4444444444444444,0.06309573444801933,oscillatory_coexistence,1,0.01998935273381747,30.010073003610216,3.0702910196062234
0.4444444444444444,0.06989473207273486,oscillatory_coexistence,1,0.017800860850530002,30.009397125058936,3.071075607914198
0.4444444444444444,0.0774263682681127,oscillatory_coexistence,1,0.014670405098968808,30.00431863935573,3.0715394352823218
0.4444444444444444,0.08576958985908942,oscillatory_coexistence,1,0.01199947173411376,29.999318219175365,3.07157996249601
0.4444444444444444,0.0950118507318144,oscillatory_coexistence,1,0.006678250309523485,29.996956507059217,3.071376187421343
0.4444444444444444,0.10525002852777332,oscillatory_coexistence,1,0.0053654894224418725,29.997162039456096,3.0711542245607952
