x_mean,x_min,x_max,x_amp,relative_amp_x,y_mean,y_min,y_max,y_amp,relative_amp_y,z_mean,z_min,z_max,z_amp,relative_amp_z,k_fear,alpha_mem,class,continuation
30.000000000007798,29.99999998807328,30.00000001192847,2.3855189823507317e-08,7.951729941166774e-10,0.36322610400472327,0.36322610400364075,0.3632261040058067,2.165934098741218e-12,5.963046363834825e-12,0.36322610401336536,0.36322609080174345,0.36322611720965037,2.6407906916769974e-08,7.27037694287676e-08,6.0,10.0,stable_coexistence,True
29.9999999999731,29.9999999880716,30.000000011926723,2.385512232194742e-08,7.951707440656005e-10,0.35222741588415685,0.35222741588310436,0.35222741588520495,2.1005974737420274e-12,5.963753470078899e-12,0.3522274158552549,0.35222740306968364,0.3522274286968277,2.5627144073503416e-08,7.275738037371269e-08,6.2,10.0,stable_coexistence,True
29.99999999998004,29.999999988072453,30.000000011928627,2.3856173925196344e-08,7.952057975070474e-10,0.34187692033828854,0.3418769203372674,0.3418769203393062,2.0388135624216375e-12,5.963589353730752e-12,0.34187692031746075,0.34187690789255004,0.34187693278516523,2.4892615191340894e-08,7.281162813843429e-08,6.4,10.0,stable_coexistence,True
30.000000000025175,29.99999998806835,30.000000011931235,2.38628850013356e-08,7.95429500043826e-10,0.3321188269246415,0.3321188269236531,0.3321188269256343,1.981248498594823e-12,5.965480839899532e-12,0.33211882695017253,0.33211881482198324,0.3321188390268888,2.420490557986099e-08,7.288025735264792e-08,6.6000000000000005,10.0,stable_coexistence,True
30.00000000000251,29.999999988064957,30.000000011934123,2.3869166199119718e-08,7.956388733038975e-10,0.32290358231520105,0.3229035823142378,0.32290358231616456,1.926736548085728e-12,5.9669097947602975e-12,0.3229035823176803,0.3229035705376149,0.32290359409185454,2.355423961430958e-08,7.294511706922907e-08,6.800000000000001,10.0,stable_coexistence,True
29.999999999993616,29.999999988064978,30.00000001193518,2.3870203591513928e-08,7.956734530506071e-10,0.31418702078144606,0.31418702078050825,0.3141870207823832,1.8749446439869644e-12,5.967606934613766e-12,0.31418702077529753,0.3141870093149968,0.3141870322480121,2.2933015264570145e-08,7.299160610742908e-08,7.0,10.0,stable_coexistence,True
30.000000000007045,29.99999998805845,30.000000011940827,2.3882378741291177e-08,7.960792913761591e-10,0.3059296500775397,0.3059296500766269,0.3059296500784537,1.8267609647182326e-12,5.971179858667697e-12,0.30592965008412465,0.3059296389000497,0.305929661254344,2.23542943045274e-08,7.307004828824973e-08,7.2,10.0,stable_coexistence,True
30.000000000008587,29.999999988055762,30.00000001194157,2.388580710999122e-08,7.961935703327862e-10,0.29809604815816565,0.2980960481572765,0.2980960481590563,1.7797985307765884e-12,5.970553926385101e-12,0.2980960481660182,0.2980960372585849,0.29809605905536357,2.1796778659766147e-08,7.311998529934815e-08,7.4,10.0,stable_coexistence,True
29.99999999999909,29.999999988053204,30.000000011943502,2.3890297740081223e-08,7.963432580027051e-10,0.2906543511387461,0.2906543511378779,0.29065435113961424,1.7363332993625136e-12,5.9738768490951914e-12,0.29065435113793714,0.29065434050355965,0.2906543617710152,2.1267455574403016e-08,7.317095199526827e-08,7.6000000000000005,10.0,stable_coexistence,True
29.999999999990095,29.999999988050153,30.00000001195313,2.3902977375200862e-08,7.96765912506932e-10,0.28357581677159927,0.283575816770751,0.28357581677244587,1.694866469392764e-12,5.976766596962269e-12,0.2835758167630056,0.2835758063877438,0.28357582715833735,2.0770593522900782e-08,7.324529207011423e-08,7.800000000000001,10.0,stable_coexistence,True
29.99999999997957,29.999999988047975,30.000000011956416,2.3908441448838857e-08,7.969480482951448e-10,0.27683445073889895,0.27683445073806995,0.2768344507397247,1.6547319070525646e-12,5.9773337553542986e-12,0.2768344507215593,0.2768344405953056,0.27683446088621916,2.0290913560483403e-08,7.329620105995678e-08,8.0,10.0,stable_coexistence,True
29.999999999978506,29.99999998804005,30.000000011960882,2.3920833314150514e-08,7.973611104722285e-10,0.27040668544969315,0.2704066854488832,0.27040668545050023,1.6170398353665405e-12,5.980029053909604e-12,0.2704066854318806,0.2704066755306746,0.2704066953695145,1.9838839904195993e-08,7.336667683506783e-08,8.200000000000001,10.0,stable_coexistence,True
29.999999999978513,29.999999988034457,30.000000011964374,2.3929917603027206e-08,7.976639201014516e-10,0.2642711029211141,0.26427110292032235,0.2642711029219031,1.5807355424612979e-12,5.981492206233278e-12,0.26427110290368644,0.26427109321849707,0.26427111262280173,1.940430466307319e-08,7.342575275841514e-08,8.4,10.0,stable_coexistence,True
29.999999999974747,29.999999988033043,30.000000011969274,2.3936230775234435e-08,7.978743591751262e-10,0.25840819483428257,0.25840819483350774,0.258408194835054,1.5462631175466868e-12,5.983800624172632e-12,0.25840819481424543,0.2584081853419392,0.2584082043284621,1.8986522909436587e-08,7.347492568109699e-08,8.6,10.0,stable_coexistence,True
