x_mean,x_min,x_max,x_amp,relative_amp_x,y_mean,y_min,y_max,y_amp,relative_amp_y,z_mean,z_min,z_max,z_amp,relative_amp_z,k_fear,alpha_mem,class
30.00000000000322,29.999999987824143,30.000000012175537,2.4351393790311704e-08,8.117131263436094e-10,0.9749371855330989,0.9749371855301321,0.9749371855360675,5.935363311948549e-12,6.087944331200153e-12,0.9749371855423227,0.9749371506905745,0.9749372203747366,6.968416210728634e-08,7.147554031232491e-08,2.0,10.0,stable_coexistence
29.99999999997616,29.999999987866648,30.00000001213416,2.4267510667641545e-08,8.08917022255334e-10,0.8985086256647629,0.8985086256620329,0.8985086256674838,5.450861984002131e-12,6.066566116672766e-12,0.8985086256015973,0.8985085935270829,0.8985086578046828,6.42775999093459e-08,7.153810000013883e-08,2.2,10.0,stable_coexistence
29.999999999996678,29.99999998790216,30.000000012098273,2.419611178083869e-08,8.065370593613522e-10,0.8333333333333337,0.8333333333308122,0.8333333333358529,5.040745598705598e-12,6.0488947184394565e-12,0.8333333333251284,0.8333333035016258,0.8333333631660185,5.966439264870615e-08,7.159727117906641e-08,2.4000000000000004,10.0,stable_coexistence
30.000000000019803,29.999999987929385,30.000000012069584,2.414019917296173e-08,8.04673305764833e-10,0.7770735353107757,0.7770735353084349,0.7770735353131235,4.6885828552944986e-12,6.033641144931485e-12,0.7770735353564778,0.7770735074634083,0.7770735631557109,5.569230254742763e-08,7.166928226658427e-08,2.6,10.0,stable_coexistence
29.999999999996678,29.999999987955917,30.000000012043238,2.4087320582566463e-08,8.02910686085611e-10,0.728001718001893,0.7280017179997003,0.728001718004084,4.383715612732431e-12,6.021573169852067e-12,0.7280017179947361,0.7280016918938509,0.7280017441081921,5.221434118407586e-08,7.172282687440262e-08,2.8000000000000003,10.0,stable_coexistence
30.000000000004775,29.99999998797699,30.000000012022465,2.404547316814387e-08,8.015157722713081e-10,0.6848125640928403,0.684812564090782,0.6848125640948994,4.117484131427318e-12,6.012570953448653e-12,0.6848125641026069,0.6848125395122181,0.6848125886723286,4.91601105379047e-08,7.17862275238092e-08,3.0,10.0,stable_coexistence
30.000000000025572,29.999999987996752,30.000000012004463,2.40077113744519e-08,8.002570458143546e-10,0.6465007138542037,0.6465007138522681,0.6465007138561476,3.8794523149476845e-12,6.0006930105518225e-12,0.646500713903673,0.6465006906321809,0.6465007370785669,4.644638607054219e-08,7.184274521526784e-08,3.2,10.0,stable_coexistence
30.000000000003542,29.999999988010796,30.000000011990057,2.3979261243312067e-08,7.993087081102812e-10,0.6122788548417536,0.6122788548399192,0.6122788548435895,3.670286297108305e-12,5.994468481278704e-12,0.6122788548482783,0.6122788328279445,0.6122788768572163,4.40292717840407e-08,7.19104888815394e-08,3.4000000000000004,10.0,stable_coexistence
29.99999999997488,29.99999998802679,30.000000011974485,2.3947695382275924e-08,7.982565127431727e-10,0.5815213720641933,0.5815213720624491,0.5815213720659299,3.4807712268047908e-12,5.985629065434534e-12,0.5815213720203235,0.5815213511437175,0.5815213929869392,4.1843221665338604e-08,7.195474436286802e-08,3.6,10.0,stable_coexistence
29.99999999998466,29.999999988035544,30.000000011967515,2.3931971071533553e-08,7.977323690514998e-10,0.5537246817587322,0.5537246817570731,0.5537246817603866,3.3134606169937797e-12,5.983949652494505e-12,0.5537246817331825,0.5537246618177515,0.5537247017048141,3.9887062652788075e-08,7.203410642246936e-08,3.8000000000000003,10.0,stable_coexistence
30.000000000026038,29.999999988045346,30.000000011955645,2.391029951809287e-08,7.970099839357107e-10,0.5284787384521313,0.528478738450555,0.5284787384537143,3.1592506388733455e-12,5.978008969898279e-12,0.5284787384936644,0.528478719405224,0.5284787575007031,3.809547910460509e-08,7.208516886245501e-08,4.0,10.0,stable_coexistence
30.000000000004295,29.99999998805217,30.000000011948458,2.389628761534368e-08,7.965429205113155e-10,0.5054461968269346,0.5054461968254256,0.5054461968284447,3.0191404931656507e-12,5.973218340771164e-12,0.5054461968335161,0.5054461785935518,0.505446215061317,3.6467765252012896e-08,7.214964813347384e-08,4.2,10.0,stable_coexistence
30.00000000000152,29.999999988058132,30.0000000119427,2.3884567212917318e-08,7.961522404305104e-10,0.48434692493386144,0.4843469249324154,0.4843469249353079,2.8925195572071516e-12,5.971999424991e-12,0.48434692493609244,0.484346907446482,0.48434694242249177,3.497600975510551e-08,7.221272182051788e-08,4.4,10.0,stable_coexistence
30.00000000000496,29.999999988062978,30.000000011935775,2.3872797072499452e-08,7.957599024164904e-10,0.4649463267823477,0.4649463267809611,0.46494632678373604,2.7749469388993475e-12,5.9683167261420205e-12,0.4649463267893195,0.4649463099809847,0.46494634358193865,3.360095396365281e-08,7.22684577284683e-08,4.6000000000000005,10.0,stable_coexistence
29.999999999987974,29.999999988066943,30.000000011930567,2.386362396578079e-08,7.954541321929853e-10,0.44704642126303873,0.44704642126170324,0.44704642126437144,2.6681989950816387e-12,5.968505435156413e-12,0.4470464212467663,0.4470464050950067,0.44704643742771744,3.233271073099786e-08,7.232517518147879e-08,4.800000000000001,10.0,stable_coexistence
30.000000000001922,29.99999998807137,30.000000011929778,2.385840858210031e-08,7.952802860699329e-10,0.43047894516489793,0.4304789451636144,0.4304789451661819,2.567501766748137e-12,5.96429115890598e-12,0.43047894516740215,0.43047892958479794,0.43047896074649566,3.116169772221511e-08,7.238843634971449e-08,5.0,10.0,stable_coexistence
30.0000000000236,29.99999998807173,30.000000011928133,2.3856404851585467e-08,7.952134950521968e-10,0.41509996272313965,0.41509996272190414,0.41509996272438004,2.4759083672165616e-12,5.964607539273523e-12,0.4150999627529022,0.4150999476848011,0.41509997776129576,3.0076494683672905e-08,7.24560283844308e-08,5.2,10.0,stable_coexistence
29.99999999997523,29.999999988076453,30.000000011925586,2.3849132446684962e-08,7.949710815567953e-10,0.4007856103712,0.40078561037000243,0.40078561037239235,2.3899215939593432e-12,5.96309231696188e-12,0.40078561034102506,0.4007855958434281,0.40078562490149705,2.9058068951037797e-08,7.250277505282696e-08,5.4,10.0,stable_coexistence
30.000000000025025,29.999999988073466,30.000000011927902,2.385443664820741e-08,7.951478882728906e-10,0.38742870662307805,0.387428706621925,0.38742870662423545,2.310429625396182e-12,5.963496214641604e-12,0.38742870665258755,0.38742869256342155,0.3874287206843662,2.8120944628451383e-08,7.258353381024816e-08,5.6000000000000005,10.0,stable_coexistence
29.99999999998437,29.99999998807416,30.000000011922086,2.384792807674785e-08,7.949309358919827e-10,0.3749360281732687,0.37493602817214944,0.374936028174385,2.2355450823852152e-12,5.9624707000580466e-12,0.3749360281554203,0.374936014556343,0.3749360417858254,2.722948239108902e-08,7.262434214438603e-08,5.800000000000001,10.0,stable_coexistence
29.999999999976634,29.999999988076624,30.000000011925653,2.3849029417988277e-08,7.949676472668686e-10,0.36322610400472605,0.3632261040036409,0.36322610400580696,2.1660451210436804e-12,5.963352020012125e-12,0.36322610397886423,0.36322609080546814,0.363226117206529,2.6401060837510926e-08,7.268492145315221e-08,6.0,10.0,stable_coexistence
29.99999999999154,29.999999988071604,30.000000011928524,2.3856919995068893e-08,7.952306665024942e-10,0.3522274158841553,0.3522274158831039,0.3522274158852044,2.100486451439565e-12,5.963438269451559e-12,0.35222741587507295,0.3522274030696478,0.3522274286987556,2.5629107835989373e-08,7.276295563831599e-08,6.2,10.0,stable_coexistence
30.00000000002605,29.999999988070606,30.000000011928897,2.385829134254891e-08,7.952763780842467e-10,0.34187692033828465,0.3418769203372673,0.3418769203393064,2.0390911181777938e-12,5.9644012124426654e-12,0.341876920365472,0.3418769078906375,0.34187693278542447,2.4894786954110515e-08,7.281798059788524e-08,6.4,10.0,stable_coexistence
30.000000000004846,29.999999988069238,30.00000001193102,2.386178366009517e-08,7.953927886696841e-10,0.33211882692464323,0.33211882692365313,0.3321188269256342,1.9810819651411293e-12,5.964979412578336e-12,0.33211882692955674,0.3321188148228763,0.33211883902666633,2.4203790027765848e-08,7.287689846268985e-08,6.6000000000000005,10.0,stable_coexistence
30.000000000014747,29.999999988065557,30.000000011931075,2.386551756217159e-08,7.955172520719687e-10,0.3229035823152001,0.3229035823142381,0.3229035823161644,1.926292458875878e-12,5.965534495029465e-12,0.32290358232975075,0.3229035705382151,0.32290359408884495,2.3550629835167314e-08,7.29339379426406e-08,6.800000000000001,10.0,stable_coexistence
