t,x,y
0,5.0,2.0
1,3.4841300993395685,1.764993805169191
2,2.6542408667150235,1.5225843662671756
3,2.1411834853352305,1.297219003599978
4,1.803284895714974,1.096738194938934
5,1.5742003290571227,0.9225532056461114
6,1.419327178281335,0.7733703604084154
7,1.3197832247090726,0.6468070078933222
8,1.265650080509552,0.5401488289379062
9,1.2530088018088432,0.45071240895157433
10,1.282859191225561,0.3760133296521881
11,1.3612486583533345,0.31383503506889
12,1.5004645534586813,0.262246843691134
13,1.7214097405413462,0.21959680931738296
14,2.0573308763150298,0.18449351727046545
15,2.5585971597770425,0.1557846008387472
16,3.2963003656251444,0.13253585951495908
17,4.357276493743565,0.11401132118950524
18,5.814047944328084,0.09964928779312682
19,7.650830569751138,0.08902058353931384
20,9.668952789483257,0.0817470789189705
21,11.496585387664688,0.07737504937288069
22,12.806881688956079,0.07527237110795909
23,13.539901839589639,0.07468030294593163
24,13.852376747810474,0.07491206079394674
25,13.931519071137599,0.0754975763234454
26,13.903506698848593,0.07617804822332494
27,13.835133956552967,0.0768323626920314
28,13.75760729379223,0.07741286257757389
29,13.68416458358698,0.07790709751901805
30,13.619618580769759,0.07831816184333973
31,13.565010649927439,0.07865520501919233
32,13.51979428050475,0.07892901992141507
33,13.482841008027,0.07915008662681547
34,13.45289366673806,0.07932778899239525
35,13.428760755862303,0.07947018349323777
36,13.409389839588059,0.07958401946853366
37,13.393885237575459,0.07967486451597466
38,13.38150113744093,0.07974726436211162
39,13.371625015717726,0.07980490394151257
40,13.363758409460209,0.07985075506864468
41,13.357498249934288,0.07988720536506112
42,13.352520090759672,0.07991616762860108
43,13.348563648225799,0.07993917092047265
44,13.345420639430476,0.07995743548788697
45,13.342924714744715,0.07997193385215577
46,13.340943213680712,0.0799834402996531
47,13.339370465401938,0.07999257078691432
48,13.338122374775564,0.07999981500063165
49,13.337132065482638,0.0800055620434915
50,13.33634638488424,0.08001012096888617
51,13.335723107026375,0.08001373716989016
52,13.335228698577271,0.08001660544216131
53,13.334836537052283,0.08001888038489341
54,13.33452549142559,0.08002068467541366
55,13.33427879247298,0.08002211564780998
56,13.334083134366008,0.08002325052046648
57,13.333927960595828,0.08002415054826596
58,13.333804896671081,0.08002486431957277
59,13.33370729958816,0.08002543037345658
60,13.333629900143182,0.08002587927687295
61,13.33356851902028,0.08002623527296061
62,13.333519841481364,0.08002651758883533
63,13.33348123858819,0.08002674147311234
64,13.333450625363495,0.08002691901894317
65,13.33342634826945,0.08002705981686402
66,13.333407095950406,0.08002717147261976
67,13.333391828434207,0.08002726001787282
68,13.333379720977428,0.08002733023594333
69,13.33337011952733,0.08002738592015239
70,13.333362505398412,0.08002743007870872
71,13.333356467257802,0.08002746509719734
72,13.333351678907654,0.08002749286744215
73,13.333347881665205,0.08002751488969996
74,13.333344870389267,0.08002753235370455
75,13.33334248239862,0.08002754620293749
76,13.333340588683866,0.08002755718559693
77,13.333339086938137,0.0800275658950171
78,13.333337896030258,0.0800275728017222
79,13.3333369516218,0.08002757827884578
80,13.333336202691301,0.08002758262228885
81,13.333335608777894,0.08002758606670564
82,13.33333513779546,0.08002758879818073
83,13.333334764299194,0.08002759096428205
84,13.33333446811096,0.08002759268203333
85,13.333334233229186,0.08002759404423616
86,13.333334046964369,0.08002759512448365
87,13.333333899253548,0.08002759598113629
88,13.333333782116627,0.0800275966604748
89,13.333333689225274,0.08002759719920054
90,13.33333361556102,0.08002759762641819
91,13.333333557144154,0.08002759796520825
92,13.333333510818697,0.08002759823387388
93,13.33333347408191,0.08002759844692979
94,13.333333444949082,0.08002759861588633
95,13.33333342184631,0.08002759874987145
96,13.333333403525462,0.08002759885612366
97,13.333333388996753,0.08002759894038326
98,13.333333377475267,0.08002759900720241
99,13.333333368338554,0.08002759906019101
100,13.333333361093002,0.08002759910221176
101,13.33333335534717,0.08002759913553484
102,13.33333335079064,0.08002759916196055
103,13.333333347177241,0.08002759918291655
104,13.333333344311761,0.08002759919953496
105,13.333333342039396,0.08002759921271362
106,13.333333340237374,0.08002759922316449
107,13.333333338808343,0.0800275992314522
108,13.333333337675098,0.08002759923802448
109,13.333333336776418,0.08002759924323641
110,13.333333336063749,0.08002759924736953
111,13.333333335498594,0.08002759925064715
112,13.333333335050419,0.08002759925324636
113,13.33333333469501,0.08002759925530757
114,13.333333334413162,0.08002759925694214
115,13.333333334189655,0.08002759925823838
116,13.333333334012408,0.08002759925926632
117,13.33333333387185,0.08002759926008149
118,13.333333333760388,0.08002759926072793
119,13.333333333671995,0.08002759926124056
120,13.333333333601896,0.0800275992616471
121,13.333333333546308,0.08002759926196948
122,13.333333333502226,0.08002759926222514
123,13.33333333346727,0.08002759926242788
124,13.333333333439546,0.08002759926258865
125,13.333333333417562,0.08002759926271615
126,13.33333333340013,0.08002759926281726
127,13.333333333386305,0.08002759926289743
128,13.333333333375341,0.080027599262961
129,13.333333333366648,0.08002759926301144
130,13.333333333359752,0.08002759926305142
131,13.333333333354284,0.08002759926308314
132,13.333333333349946,0.08002759926310829
133,13.333333333346507,0.08002759926312823
134,13.33333333334378,0.08002759926314405
135,13.333333333341617,0.0800275992631566
136,13.333333333339905,0.08002759926316655
137,13.333333333338544,0.08002759926317445
138,13.333333333337464,0.0800275992631807
139,13.333333333336608,0.08002759926318566
140,13.333333333335931,0.08002759926318959
141,13.333333333335393,0.0800275992631927
142,13.333333333334968,0.08002759926319516
143,13.33333333333463,0.08002759926319712
144,13.33333333333436,0.08002759926319869
145,13.333333333334147,0.08002759926319991
146,13.33333333333398,0.08002759926320088
147,13.333333333333847,0.08002759926320166
148,13.33333333333374,0.08002759926320228
149,13.333333333333655,0.08002759926320277
150,13.333333333333588,0.08002759926320316
151,13.333333333333538,0.08002759926320346
152,13.333333333333496,0.08002759926320371
153,13.333333333333462,0.08002759926320391
154,13.333333333333433,0.08002759926320407
155,13.333333333333412,0.0800275992632042
156,13.333333333333396,0.08002759926320428
157,13.333333333333382,0.08002759926320435
158,13.333333333333373,0.08002759926320441
159,13.333333333333364,0.08002759926320446
160,13.333333333333359,0.0800275992632045
161,13.333333333333353,0.08002759926320455
162,13.333333333333348,0.08002759926320456
163,13.333333333333346,0.08002759926320457
164,13.333333333333343,0.08002759926320459
165,13.333333333333341,0.08002759926320459
166,13.333333333333341,0.08002759926320459
167,13.333333333333341,0.08002759926320459
168,13.333333333333341,0.08002759926320459
169,13.333333333333341,0.08002759926320459
170,13.333333333333341,0.08002759926320459
171,13.333333333333341,0.08002759926320459
172,13.333333333333341,0.08002759926320459
173,13.333333333333341,0.08002759926320459
174,13.333333333333341,0.08002759926320459
175,13.333333333333341,0.08002759926320459
176,13.333333333333341,0.08002759926320459
177,13.333333333333341,0.08002759926320459
178,13.333333333333341,0.08002759926320459
179,13.333333333333341,0.08002759926320459
180,13.333333333333341,0.08002759926320459
181,13.333333333333341,0.08002759926320459
182,13.333333333333341,0.08002759926320459
183,13.333333333333341,0.08002759926320459
184,13.333333333333341,0.08002759926320459
185,13.333333333333341,0.08002759926320459
186,13.333333333333341,0.08002759926320459
187,13.333333333333341,0.08002759926320459
188,13.333333333333341,0.08002759926320459
189,13.333333333333341,0.08002759926320459
190,13.333333333333341,0.08002759926320459
191,13.333333333333341,0.08002759926320459
192,13.333333333333341,0.08002759926320459
193,13.333333333333341,0.08002759926320459
194,13.333333333333341,0.08002759926320459
195,13.333333333333341,0.08002759926320459
196,13.333333333333341,0.08002759926320459
197,13.333333333333341,0.08002759926320459
198,13.333333333333341,0.08002759926320459
199,13.333333333333341,0.08002759926320459
200,13.333333333333341,0.08002759926320459
201,13.333333333333341,0.08002759926320459
202,13.333333333333341,0.08002759926320459
203,13.333333333333341,0.08002759926320459
204,13.333333333333341,0.08002759926320459
205,13.333333333333341,0.08002759926320459
206,13.333333333333341,0.08002759926320459
207,13.333333333333341,0.08002759926320459
208,13.333333333333341,0.08002759926320459
209,13.333333333333341,0.08002759926320459
210,13.333333333333341,0.08002759926320459
211,13.333333333333341,0.08002759926320459
212,13.333333333333341,0.08002759926320459
213,13.333333333333341,0.08002759926320459
214,13.333333333333341,0.08002759926320459
215,13.333333333333341,0.08002759926320459
216,13.333333333333341,0.08002759926320459
217,13.333333333333341,0.08002759926320459
218,13.333333333333341,0.08002759926320459
219,13.333333333333341,0.08002759926320459
220,13.333333333333341,0.08002759926320459
221,13.333333333333341,0.08002759926320459
222,13.333333333333341,0.08002759926320459
223,13.333333333333341,0.08002759926320459
224,13.333333333333341,0.08002759926320459
225,13.333333333333341,0.08002759926320459
226,13.333333333333341,0.08002759926320459
227,13.333333333333341,0.08002759926320459
228,13.333333333333341,0.08002759926320459
229,13.333333333333341,0.08002759926320459
230,13.333333333333341,0.08002759926320459
231,13.333333333333341,0.08002759926320459
232,13.333333333333341,0.08002759926320459
233,13.333333333333341,0.08002759926320459
234,13.333333333333341,0.08002759926320459
235,13.333333333333341,0.08002759926320459
236,13.333333333333341,0.08002759926320459
237,13.333333333333341,0.08002759926320459
238,13.333333333333341,0.08002759926320459
239,13.333333333333341,0.08002759926320459
240,13.333333333333341,0.08002759926320459
241,13.333333333333341,0.08002759926320459
242,13.333333333333341,0.08002759926320459
243,13.333333333333341,0.08002759926320459
244,13.333333333333341,0.08002759926320459
245,13.333333333333341,0.08002759926320459
246,13.333333333333341,0.08002759926320459
247,13.333333333333341,0.08002759926320459
248,13.333333333333341,0.08002759926320459
249,13.333333333333341,0.08002759926320459
250,13.333333333333341,0.08002759926320459
251,13.333333333333341,0.08002759926320459
252,13.333333333333341,0.08002759926320459
253,13.333333333333341,0.08002759926320459
254,13.333333333333341,0.08002759926320459
255,13.333333333333341,0.08002759926320459
256,13.333333333333341,0.08002759926320459
257,13.333333333333341,0.08002759926320459
258,13.333333333333341,0.08002759926320459
259,13.333333333333341,0.08002759926320459
260,13.333333333333341,0.08002759926320459
261,13.333333333333341,0.08002759926320459
262,13.333333333333341,0.08002759926320459
263,13.333333333333341,0.08002759926320459
264,13.333333333333341,0.08002759926320459
265,13.333333333333341,0.08002759926320459
266,13.333333333333341,0.08002759926320459
267,13.333333333333341,0.08002759926320459
268,13.333333333333341,0.08002759926320459
269,13.333333333333341,0.08002759926320459
270,13.333333333333341,0.08002759926320459
271,13.333333333333341,0.08002759926320459
272,13.333333333333341,0.08002759926320459
273,13.333333333333341,0.08002759926320459
274,13.333333333333341,0.08002759926320459
275,13.333333333333341,0.08002759926320459
276,13.333333333333341,0.08002759926320459
277,13.333333333333341,0.08002759926320459
278,13.333333333333341,0.08002759926320459
279,13.333333333333341,0.08002759926320459
280,13.333333333333341,0.08002759926320459
281,13.333333333333341,0.08002759926320459
282,13.333333333333341,0.08002759926320459
283,13.333333333333341,0.08002759926320459
284,13.333333333333341,0.08002759926320459
285,13.333333333333341,0.08002759926320459
286,13.333333333333341,0.08002759926320459
287,13.333333333333341,0.08002759926320459
288,13.333333333333341,0.08002759926320459
289,13.333333333333341,0.08002759926320459
290,13.333333333333341,0.08002759926320459
291,13.333333333333341,0.08002759926320459
292,13.333333333333341,0.08002759926320459
293,13.333333333333341,0.08002759926320459
294,13.333333333333341,0.08002759926320459
295,13.333333333333341,0.08002759926320459
296,13.333333333333341,0.08002759926320459
297,13.333333333333341,0.08002759926320459
298,13.333333333333341,0.08002759926320459
299,13.333333333333341,0.08002759926320459
300,13.333333333333341,0.08002759926320459
301,13.333333333333341,0.08002759926320459
302,13.333333333333341,0.08002759926320459
303,13.333333333333341,0.08002759926320459
304,13.333333333333341,0.08002759926320459
305,13.333333333333341,0.08002759926320459
306,13.333333333333341,0.08002759926320459
307,13.333333333333341,0.08002759926320459
308,13.333333333333341,0.08002759926320459
309,13.333333333333341,0.08002759926320459
310,13.333333333333341,0.08002759926320459
311,13.333333333333341,0.08002759926320459
312,13.333333333333341,0.08002759926320459
313,13.333333333333341,0.08002759926320459
314,13.333333333333341,0.08002759926320459
315,13.333333333333341,0.08002759926320459
316,13.333333333333341,0.08002759926320459
317,13.333333333333341,0.08002759926320459
318,13.333333333333341,0.08002759926320459
319,13.333333333333341,0.08002759926320459
320,13.333333333333341,0.08002759926320459
321,13.333333333333341,0.08002759926320459
322,13.333333333333341,0.08002759926320459
323,13.333333333333341,0.08002759926320459
324,13.333333333333341,0.08002759926320459
325,13.333333333333341,0.08002759926320459
326,13.333333333333341,0.08002759926320459
327,13.333333333333341,0.08002759926320459
328,13.333333333333341,0.08002759926320459
329,13.333333333333341,0.08002759926320459
330,13.333333333333341,0.08002759926320459
331,13.333333333333341,0.08002759926320459
332,13.333333333333341,0.08002759926320459
333,13.333333333333341,0.08002759926320459
334,13.333333333333341,0.08002759926320459
335,13.333333333333341,0.08002759926320459
336,13.333333333333341,0.08002759926320459
337,13.333333333333341,0.08002759926320459
338,13.333333333333341,0.08002759926320459
339,13.333333333333341,0.08002759926320459
340,13.333333333333341,0.08002759926320459
341,13.333333333333341,0.08002759926320459
342,13.333333333333341,0.08002759926320459
343,13.333333333333341,0.08002759926320459
344,13.333333333333341,0.08002759926320459
345,13.333333333333341,0.08002759926320459
346,13.333333333333341,0.08002759926320459
347,13.333333333333341,0.08002759926320459
348,13.333333333333341,0.08002759926320459
349,13.333333333333341,0.08002759926320459
350,13.333333333333341,0.08002759926320459
351,13.333333333333341,0.08002759926320459
352,13.333333333333341,0.08002759926320459
353,13.333333333333341,0.08002759926320459
354,13.333333333333341,0.08002759926320459
355,13.333333333333341,0.08002759926320459
356,13.333333333333341,0.08002759926320459
357,13.333333333333341,0.08002759926320459
358,13.333333333333341,0.08002759926320459
359,13.333333333333341,0.08002759926320459
360,13.333333333333341,0.08002759926320459
361,13.333333333333341,0.08002759926320459
362,13.333333333333341,0.08002759926320459
363,13.333333333333341,0.08002759926320459
364,13.333333333333341,0.08002759926320459
365,13.333333333333341,0.08002759926320459
366,13.333333333333341,0.08002759926320459
367,13.333333333333341,0.08002759926320459
368,13.333333333333341,0.08002759926320459
369,13.333333333333341,0.08002759926320459
370,13.333333333333341,0.08002759926320459
371,13.333333333333341,0.08002759926320459
372,13.333333333333341,0.08002759926320459
373,13.333333333333341,0.08002759926320459
374,13.333333333333341,0.08002759926320459
375,13.333333333333341,0.08002759926320459
376,13.333333333333341,0.08002759926320459
377,13.333333333333341,0.08002759926320459
378,13.333333333333341,0.08002759926320459
379,13.333333333333341,0.08002759926320459
380,13.333333333333341,0.08002759926320459
381,13.333333333333341,0.08002759926320459
382,13.333333333333341,0.08002759926320459
383,13.333333333333341,0.08002759926320459
384,13.333333333333341,0.08002759926320459
385,13.333333333333341,0.08002759926320459
386,13.333333333333341,0.08002759926320459
387,13.333333333333341,0.08002759926320459
388,13.333333333333341,0.08002759926320459
389,13.333333333333341,0.08002759926320459
390,13.333333333333341,0.08002759926320459
391,13.333333333333341,0.08002759926320459
392,13.333333333333341,0.08002759926320459
393,13.333333333333341,0.08002759926320459
394,13.333333333333341,0.08002759926320459
395,13.333333333333341,0.08002759926320459
396,13.333333333333341,0.08002759926320459
397,13.333333333333341,0.08002759926320459
398,13.333333333333341,0.08002759926320459
399,13.333333333333341,0.08002759926320459
400,13.333333333333341,0.08002759926320459
401,13.333333333333341,0.08002759926320459
402,13.333333333333341,0.08002759926320459
403,13.333333333333341,0.08002759926320459
404,13.333333333333341,0.08002759926320459
405,13.333333333333341,0.08002759926320459
406,13.333333333333341,0.08002759926320459
407,13.333333333333341,0.08002759926320459
408,13.333333333333341,0.08002759926320459
409,13.333333333333341,0.08002759926320459
410,13.333333333333341,0.08002759926320459
411,13.333333333333341,0.08002759926320459
412,13.333333333333341,0.08002759926320459
413,13.333333333333341,0.08002759926320459
414,13.333333333333341,0.08002759926320459
415,13.333333333333341,0.08002759926320459
416,13.333333333333341,0.08002759926320459
417,13.333333333333341,0.08002759926320459
418,13.333333333333341,0.08002759926320459
419,13.333333333333341,0.08002759926320459
420,13.333333333333341,0.08002759926320459
421,13.333333333333341,0.08002759926320459
422,13.333333333333341,0.08002759926320459
423,13.333333333333341,0.08002759926320459
424,13.333333333333341,0.08002759926320459
425,13.333333333333341,0.08002759926320459
426,13.333333333333341,0.08002759926320459
427,13.333333333333341,0.08002759926320459
428,13.333333333333341,0.08002759926320459
429,13.333333333333341,0.08002759926320459
430,13.333333333333341,0.08002759926320459
431,13.333333333333341,0.08002759926320459
432,13.333333333333341,0.08002759926320459
433,13.333333333333341,0.08002759926320459
434,13.333333333333341,0.08002759926320459
435,13.333333333333341,0.08002759926320459
436,13.333333333333341,0.08002759926320459
437,13.333333333333341,0.08002759926320459
