t,x,y
0,5.0,2.0
1,3.5393887454741613,1.764993805169191
2,2.736907093461199,1.5238469287116587
3,2.243636722281773,1.2999055632097143
4,1.9241547889147477,1.1006998106036605
5,1.7151066570240165,0.9275658319385097
6,1.5840735985070356,0.7792176236158962
7,1.514439675264227,0.6533098203358924
8,1.4991757751142862,0.5471746665657959
9,1.5384152709540164,0.45817706095769023
10,1.6390726744015112,0.3838807411569052
11,1.815928459041609,0.32211802787004634
12,2.09402059874746,0.2710103335811996
13,2.5120753853983904,0.22896456656613084
14,3.125670714522565,0.19465882118397482
15,4.005806715642702,0.16702332142675108
16,5.222626395029315,0.14521574783349914
17,6.79911509599072,0.12858111477738912
18,8.635418983178438,0.11657637936252496
19,10.467079641313285,0.1086441605534031
20,11.967272743604022,0.10407212354360589
21,12.956658628894273,0.10196129143783626
22,13.482780626742414,0.10138682228634358
23,13.703220969099766,0.1016143570171016
24,13.759738894387976,0.102179712365591
25,13.740765077612124,0.10283535687257117
26,13.692682931885596,0.1034657570807292
27,13.6375460486011,0.1040249685439257
28,13.584974911252594,0.10450073900608371
29,13.538603627973245,0.1048959353584722
30,13.499305293468309,0.10521941339951847
31,13.466753528571322,0.10548169182983295
32,13.440164182523102,0.10569300402793376
33,13.418639103823395,0.10586250890489174
34,13.401317707374739,0.10599805585174468
35,13.387436310511859,0.10610620415748435
36,13.376344005178366,0.10619234903109286
37,13.367498938649076,0.10626088220029753
38,13.360456659674673,0.10631535316728341
39,13.354856136530492,0.10635861635778468
40,13.350406038636223,0.10639295893462317
41,13.346872372579623,0.1064202086581859
42,13.344067825871749,0.10644182326364336
43,13.341842821717064,0.10645896362791865
44,13.340078134706825,0.10647255316491529
45,13.338678862711028,0.10648332575319075
46,13.337569543735267,0.10649186424169746
47,13.336690221940728,0.10649863128584017
48,13.335993290973347,0.10650399398148483
49,13.335440968497906,0.10650824350794821
50,13.33500328020531,0.10651161076896513
51,13.334656453226952,0.10651427883334992
52,13.3343816374673,0.10651639282174698
53,13.334163888937967,0.10651806775853973
54,13.33399136203383,0.10651939480447865
55,13.333854668197041,0.10652044620195161
56,13.333746366933816,0.10652127919754317
57,13.33366056201987,0.10652193915259967
58,13.333592581248919,0.1065224620093964
59,13.333538722497808,0.1065228762460954
60,13.333496052412057,0.10652320442626917
61,13.333462246830546,0.10652346442695176
62,13.333435464309728,0.10652367041183594
63,13.333414245890696,0.10652383360245796
64,13.33339743566949,0.10652396288927338
65,13.33338411785649,0.10652406531584578
66,13.333373566904037,0.1065241464624846
67,13.333365207990356,0.1065242107502057
68,13.333358585710096,0.10652426168155811
