t,x,y
0.0,4.0,0.5
0.25,3.943317164855154,0.5018534219346982
0.5,3.886998005067869,0.503588128056515
0.75,3.8310487351090994,0.5052011079987574
1.0,3.775476125418937,0.5066894040886635
1.25,3.7202874780197477,0.508050119068656
1.5,3.6654906011503745,0.50928042407042
1.75,3.6110937828739886,0.5103775668253434
2.0,3.557105763620343,0.5113388800920213
2.25,3.503535707632004,0.5121617902785477
2.5,3.450322019115587,0.5128437297112532
2.75,3.3974821500699854,0.5133821489102063
3.0,3.3450336568493677,0.5137746274300978
3.25,3.292994168472255,0.514018884105035
3.5,3.2413813535326836,0.5141127873311402
3.75,3.1902128857857286,0.5140543653372567
4.0,3.1395064084944186,0.5138418163902305
4.25,3.0892794976401947,0.5134735188775643
4.5,3.0395496241144135,0.512948041206796
4.75,2.990334118187775,0.5122641514629737
5.0,2.9416501328368194,0.511420826762751
5.25,2.8935146030041228,0.5104172622306451
5.5,2.845944204478997,0.5092528795210752
5.75,2.798955312591011,0.5079273348138623
6.0,2.752563960921204,0.5064405262102522
6.25,2.70678580024711,0.5047926004566439
6.5,2.6616360579474065,0.5029839589241042
6.75,2.6171294980998487,0.5010152627734956
7.0,2.5732803825118435,0.4988874372386762
7.25,2.5301024329264385,0.4966016749637788
7.5,2.48760879464777,0.49415943833506826
7.75,2.4458120018286307,0.4915624607533042
8.0,2.4047239446585147,0.48881274679890274
8.25,2.3643558386833385,0.48591257124944637
8.5,2.3247181964779906,0.4828644769171997
8.75,2.285820801879922,0.47967127128317527
9.0,2.2476726869762427,0.4763360219138652
9.25,2.210282112018322,0.4728620506569128
9.5,2.173656548416915,0.4692529266226098
9.75,2.137802664947525,0.4655124579690377
10.0,2.10272631727043,0.4616446825197637
10.25,2.068432540842773,0.45765385725410257
10.5,2.0349255472718033,0.4535444467208797
10.75,2.0022087241291198,0.44932111043722145
11.0,1.9702846382160124,0.44498868934397173
11.25,1.9391550422402524,0.4405521913987288
11.5,1.9088208848352994,0.43601677639605524
11.75,1.8792823238243943,0.4313877401119894
12.0,1.8505387426047912,0.42667049787645556
12.25,1.8225887695018628,0.4218705676824202
12.5,1.79543029991936,0.4169935529445918
12.75,1.7690605210910606,0.4120451250230519
13.0,1.7434759392206527,0.4070310056283995
13.25,1.7186724087812293,0.4019569492247847
13.5,1.6946451637333375,0.3968287255456238
13.75,1.6713888504112602,0.3916521023338677
14.0,1.6488975618211363,0.3864328284145143
14.25,1.6271648730916106,0.38117661720170515
14.5,1.6061838778178825,0.3758891307363374
14.75,1.5859472250431415,0.3705759643427875
15.0,1.5664471566272522,0.36524263198521856
15.25,1.5476755447609667,0.3598945523951833
15.5,1.5296239293946217,0.3545370360329936
15.75,1.5122835553629481,0.3491752729357595
16.0,1.4956454090019689,0.3438143214952647
16.25,1.479700254069682,0.338459098199083
16.5,1.4644386667989922,0.3331143683587031
16.75,1.449851069928871,0.3277847378390328
17.0,1.4359277655776759,0.3224746457946265
17.25,1.4226589668406775,0.31718835840942017
17.5,1.4100348280118502,0.3119299636287473
17.75,1.3980454733476617,0.3067033668650284
18.0,1.386681024307717,0.30151228765182164
18.25,1.375931625223512,0.2963602572149353
18.5,1.36578746736207,0.2912506169240589
18.75,1.3562388113657444,0.2861865175838751
19.0,1.3472760080629032,0.28117091951986806
19.25,1.3388895176564628,0.2762065934110313
19.5,1.3310699273083118,0.27129612181936885
19.75,1.3238079671475036,0.26644190136445217
20.0,1.3170945247387442,0.2616461454902929
20.25,1.3109206580551342,0.2569108877713771
20.5,1.3052776070054315,0.2522379857048271
20.75,1.3001568035712836,0.24762912493626146
21.0,1.295549880614039,0.24308582386795685
21.25,1.2914486794139226,0.23860943859932066
21.5,1.287845256006646,0.23420116815141245
21.75,1.2847318863839872,0.22986205992924702
22.0,1.2821010706255958,0.22559301537782522
22.25,1.2799455360293412,0.22139479579022447
22.5,1.2782582393070046,0.21726802822859212
22.75,1.2770323679110804,0.21321321152148442
23.0,1.2762613405570016,0.20923072230364215
23.25,1.2759388070032656,0.20532082106696062
23.5,1.2760586471498183,0.20148365819406572
23.75,1.2766149695126772,0.19771927994852473
24.0,1.2776021091302208,0.19402763439827836
24.25,1.279014624953876,0.19040857725136112
24.5,1.2808472967731428,0.1868618775853651
24.75,1.2830951217220536,0.18338722345438507
25.0,1.285753310411301,0.17998422735935318
25.25,1.2888172827274076,0.17665243156971897
25.5,1.2922826633374989,0.17339131328635438
25.75,1.2961452769354693,0.17020028963735817
26.0,1.3004011432626486,0.16707872250010022
26.25,1.3050464719334745,0.1640259231443841
26.5,1.3100776570941777,0.16104115669301788
26.75,1.3154912719401008,0.15812364639737062
