t,x,y
0.0,4.0,0.5
0.25,3.943317164855154,0.5018534219346982
0.5,3.886998005067869,0.503588128056515
0.75,3.8310487351090994,0.5052011079987574
1.0,3.775476125418937,0.5066894040886635
1.25,3.7202874780197477,0.508050119068656
1.5,3.6654906011503745,0.50928042407042
1.75,3.6110937828739886,0.5103775668253434
2.0,3.557105763620343,0.5113388800920213
2.25,3.503535707632004,0.5121617902785477
2.5,3.45039317329365,0.5128438262342347
2.75,3.3976880823337203,0.5133826281822197
3.0,3.345430687898535,0.5137759567611723
3.25,3.2936315415105017,0.5140217021410286
3.5,3.242301458934093,0.5141178931743845
3.75,3.1914514849858846,0.5140627065419197
4.0,3.141092857338021,0.5138544758470328
4.25,3.091236969377897,0.5134917006117959
4.5,3.0418953322005584,0.5129730551234312
4.75,2.9930795358241573,0.512297397077824
5.0,2.944801209732632,0.5114637759641778
5.25,2.897071982863477,0.5104714411328294
5.5,2.8499034431718138,0.5093198494865537
5.75,2.803307096914844,0.5080086727344414
6.0,2.7572943278128994,0.5065378041466891
6.25,2.711876356254594,0.5049073647484632
6.5,2.667064198723725,0.5031177088914238
6.75,2.622868627634448,0.5011694291425827
7.0,2.579300131768618,0.49906336043194754
7.25,2.5363688775148736,0.49680058340291666
7.5,2.4940846711128533,0.4943824269126409
7.75,2.4524569221077535,0.4918104696335917
8.0,2.4114946082200612,0.4890865407123469
8.25,2.3712062418326973,0.4862127194471266
8.5,2.33155167361961,0.4831912330930374
8.75,2.2925435462683947,0.48002446228524637
9.0,2.2541937781877586,0.47671504652899127
9.25,2.2165135386480013,0.47326588058690566
9.5,2.1795132255971925,0.46968010969704715
9.75,2.143202446324429,0.4659611236199761
10.0,2.107590001121251,0.4621125495233461
10.25,2.072683870069784,0.45813824372285883
10.5,2.038491203061691,0.45404228230896765
10.75,2.0050183131259267,0.4498289506992228
11.0,1.9722706731158695,0.4455027321664906
11.25,1.9402529157781228,0.44106829540327264
11.5,1.9089688371964795,0.43653048119184995
11.75,1.8784214035756808,0.4318942882588202
12.0,1.8486127613011087,0.42716485840063567
12.25,1.8195442501828423,0.4223474609738544
12.5,1.7912164197660079,0.41744747684986655
12.75,1.763629048564447,0.41247038193875124
13.0,1.7367811660517731,0.4074217303905815
13.25,1.7106710772232063,0.4023071375848663
13.5,1.6852963895234307,0.3971322630198732
13.75,1.6606540419203402,0.39190279321330396
14.0,1.636740335892067,0.38662442472422165
14.25,1.613550968085247,0.3813028474032917
14.5,1.5910810643960915,0.3759437279743712
14.75,1.5693252152224966,0.37055269404534746
15.0,1.5482775116350616,0.365135318639991
15.25,1.5279315822173771,0.35969710533557714
15.5,1.5082806303311114,0.35424347408327034
15.75,1.4893174715690685,0.34877974777990134
16.0,1.471034571169263,0.3433111396509456
16.25,1.4534240811748897,0.33784274149537785
16.5,1.4364778771385744,0.3323795128337773
16.75,1.4201875958172896,0.3269262709956241
17.0,1.4045446718646186,0.3214876821717856
17.25,1.38954037177146,0.31606825344095146
17.5,1.375165826717273,0.3106723257708877
17.75,1.3614120642119731,0.3053040679915795
18.0,1.3482700384259672,0.2999674717296757
18.25,1.3357306591229456,0.29466634728657426
18.5,1.3237848191267154,0.2894043204360543
18.75,1.3124234202693816,0.2841848301116047
19.0,1.3016373977834241,0.2790111269485437
19.25,1.2914177431145342,0.27388627264167853
19.5,1.2817555251453807,0.2688131400756203
19.75,1.272641909832705,0.26379441418192706
20.0,1.2640681782712313,0.25883259347498416
20.25,1.2560257432078261,0.25392999221690443
20.5,1.248506164038119,0.24908874316071242
20.75,1.2415011603254398,0.24431080082061787
21.0,1.2350026238884502,0.23959794521824063
21.25,1.2290026295093075,0.23495178605416994
21.5,1.22349344431863,0.23037376725517744
21.75,1.2184675359170185,0.22586517184870017
22.0,1.2139175792954762,0.22142712711782067
22.25,1.2098364626188467,0.21706060999184285
22.5,1.2062172919374166,0.21276645262964866
22.75,1.2030533948921927,0.20854534815527795
23.0,1.200338323479134,0.2043978565075572
23.25,1.198065855936857,0.20032441036807702
23.5,1.1962299978211355,0.19632532113434475
23.75,1.1948249823279182,0.19240078490748827
24.0,1.1938452699246802,0.18855088846642962
24.25,1.1932855473477415,0.1847756152029603
24.5,1.1931407260208045,0.1810748509946094
24.75,1.1934059399474137,0.17744838999458748
25.0,1.1940765431273135,0.17389594032039385
25.25,1.1951481065438787,0.17041712962488406
25.5,1.1966164147671012,0.16701151053569685
25.75,1.1984774622138874,0.1636785659509294
26.0,1.20072744910466,0.16041771418082143
26.25,1.2033627771525186,0.15722831392695955
26.5,1.2063800450185438,0.15410966909214166
26.75,1.2097760435642326,0.15106103341554822
